Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1867.67578125,-84.83454394090288,135.1425750537909,-86.99203872461239,117.4724118470914
1873.779296875,-81.76575983025428,139.903608931902,-87.46239868252451,117.5595635404067
1879.8828125,-80.43739146867496,124.0873376928636,-89.56744842891901,99.06786851583199
1885.986328125,-79.39861821290498,94.84177610966836,-91.01793711236802,57.43773440898487
1892.08984375,-78.85481570017492,66.53856106480917,-89.10119922171586,26.40537378186671
1898.193359375,-77.95602615296913,33.30598383789798,-85.42607037345545,8.539477392422558
1904.296875,-77.45530529416273,7.252197328626871,-84.89192987640396,171.162952093766
1910.400390625,-78.64226455083129,159.1393474707799,-85.82544808177941,128.7393199439828
1916.50390625,-78.6619153710364,128.7826414805488,-82.32468527415799,94.0253590980145
1922.607421875,-77.69033076291355,123.2739295398578,-79.44453457165235,83.8544416636235
1928.7109375,-78.12312195635559,135.378080724611,-78.56316515562919,73.19273064574671
1934.814453125,-79.14375778633473,154.3351397529717,-78.55161577075145,62.37960267799286
1940.91796875,-78.62297946994572,175.1112865378631,-80.04750823668347,58.15503145754614
1947.021484375,-78.48308830173899,15.35943490815567,-84.20969287753013,48.37739803964384
1953.125,-80.03366327624688,38.50677851505139,-88.9189383091616,33.36989634187737
1959.228515625,-81.6028517765312,41.9742012761992,-95.67217896879274,94.35631186609173
1965.33203125,-80.14149117771346,12.35608493743517,-83.94203332061676,157.4822531900149
1971.435546875,-78.6827027725728,174.2427691162913,-80.24831701098925,154.1292372693555
1977.5390625,-79.39231716987767,148.2562657887201,-78.8864917921716,131.5965058325646
1983.642578125,-79.86445181217077,120.6230802345847,-72.85675060579547,103.5943629761835
1989.74609375,-84.77656758439232,98.80553262439645,-67.49112878794274,93.47062583023703
1995.849609375,-92.34457086005087,18.79935743982126,-66.18239124032638,91.16062292035932
2001.953125,-90.09945845776696,146.9489643186586,-66.60495370126118,90.37247474684332
2008.056640625,-95.92341963395987,3.56105366990398,-67.55313345802203,88.3278021582795
2014.16015625,-87.50288833761856,54.27104074609057,-72.88545959357957,80.61937738516826
