Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1428.22265625,-85.91697222154069,54.06937269463661,-90.01712050315612,30.56853730585506
1440.4296875,-92.26403490147605,22.73096805244981,-90.36556146134281,63.43841113355229
1452.63671875,-89.00076284262468,131.2179802546075,-90.1918606515809,88.97950551933116
1464.84375,-88.26173645106367,94.24478643144272,-91.94619627702315,134.4713465800831
1477.05078125,-84.11077780081374,45.42717553773205,-86.62565342807784,11.77987566706193
1489.2578125,-80.27694007123858,41.57622089053422,-82.41810761803413,35.96847187298033
1501.46484375,-79.39431331093272,40.44889498422237,-80.23482550374311,54.91988913906326
1513.671875,-79.94700746664556,32.85870639756601,-79.52450196658685,69.0659259541581
1525.87890625,-81.73712939145918,29.8512531586407,-80.33827020984893,83.16099636737724
1538.0859375,-84.23325810914407,16.48747330578176,-82.6936400639638,103.75768283884
1550.29296875,-85.47954927757077,170.6524536032232,-86.54799074246435,132.8718053849609
1562.5,-84.80807804720671,152.3167063686396,-93.57494626138563,17.72195406545867
1574.70703125,-82.40187893339086,143.3828175452549,-85.74876832773639,79.57794424409559
1586.9140625,-81.7511225548304,136.7840055940658,-82.56022143847701,81.05314146105781
1599.12109375,-84.67952612420086,128.5900209297935,-82.00968437611573,73.113497645866
1611.328125,-93.50918638077572,104.897189218249,-80.56524516575145,57.41150584148583
1623.53515625,-91.27550063028411,7.982963716520134,-79.9268101794635,37.57150574355156
1635.7421875,-84.44777737402998,172.3763742010932,-79.51682698214776,17.24449149160225
1647.94921875,-80.70792607766634,162.1090457772356,-78.54554861785115,0.5091659984848417
1660.15625,-79.68375673426495,159.1434632283737,-78.2441183408387,164.6650419832686
1672.36328125,-81.02058003107679,154.7131194337041,-79.58726606896263,151.0594317930089
1684.5703125,-83.79110683336552,127.5666870296048,-81.84587316496648,129.6571283495951
1696.77734375,-83.226647797148,88.16479367963879,-82.9868332362669,97.47444200557869
1708.984375,-82.45268519297858,85.72952181919013,-83.4903186838886,75.0347075590383
1721.19140625,-82.95964075628356,96.72569600997693,-84.5228572177476,68.27036457612579
1733.3984375,-83.12468690921123,116.9711893215871,-86.8341023212008,78.69624559139916
1745.60546875,-82.45643021028322,150.9418618648047,-91.44742694434456,121.2026191051374
1757.8125,-83.55825186049378,0.07530194781281623,-93.17763609669544,169.8397429042676
1770.01953125,-87.02451124112075,36.04416851518995,-93.99192723332875,166.005674883443
1782.2265625,-87.44938419583322,84.15907201115409,-91.44327206077321,169.1190027548271
1794.43359375,-85.8122772319618,108.3599855993713,-90.63474718654766,21.57744258955774
1806.640625,-87.04602643694383,116.3702095172106,-88.35899625185527,52.91840155773887
1818.84765625,-90.28469817367488,121.9282901456462,-86.24562846715394,65.22671158579561
1831.0546875,-95.26095564958217,121.5519585952082,-84.86602813930213,75.47382733062976
1843.26171875,-103.4827042089159,170.5780295437418,-84.04877542403766,81.63319296811713
1855.46875,-96.79087652478826,57.25468593078541,-84.69812111314651,86.54580748499149
1867.67578125,-94.09443310497807,94.06600460678024,-86.51617309448825,80.48309767303725
1879.8828125,-93.50817174796322,119.5996124405007,-87.275480031291,54.54621009934792
1892.08984375,-95.30133715650777,134.3868209006638,-87.13852893878962,30.30828098175991
1904.296875,-96.25508533276184,160.1384522733041,-85.99370275458718,3.178729910781748
1916.50390625,-97.42340259337068,34.92002567270535,-83.2351277435354,162.464688076863
1928.7109375,-92.42570820008764,91.52714043935507,-81.69752263523208,152.0231121858498
1940.91796875,-88.26161781182223,96.24128560781196,-82.94678533965595,153.1867365829701
1953.125,-85.55816916711264,77.3677830169223,-86.12953031795605,167.9589338879917
1965.33203125,-83.49788597679192,60.67933003491453,-88.8462079499341,8.83765324597924
1977.5390625,-83.03248194945142,54.5838938267871,-94.21437088574579,40.99440913619593
1989.74609375,-83.73005187998996,46.71380420362167,-91.78919277341024,154.8953606530173
2001.953125,-86.52055705424237,35.8955859945204,-84.18347972036257,4.072987283167006
2014.16015625,-92.26546886412693,38.09466717800671,-82.61206797183421,14.41811156626527
2026.3671875,-96.04661712931959,7.510732253862852,-84.43593971059738,177.1509206661779
2038.57421875,-90.73917664920128,110.8599638153641,-83.26594998020948,142.0909656287517
