Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1953.799903349763,0.03288552293127994,-22.7824373078736,-93.79086006459801
1960.846747554597,0.03311929722302796,-22.72174786172891,-93.82836391684496
1967.919007879659,0.0334963551558562,-22.65752055577544,-93.8567195136887
1975.016775994236,0.033172694899483,-22.59865881860279,-93.90545505466474
1982.140143898238,0.03331610664321102,-22.53601351566417,-93.92604927086103
1989.289203923396,0.03341525615189548,-22.46936756310522,-93.96239981654435
1996.46404873446,0.03334632529965625,-22.40378493377793,-93.98085690293981
2003.664771330393,0.03345134735283229,-22.33656989536339,-93.97314825297504
2010.891465045584,0.03357482398273986,-22.27470230642034,-94.03026224932529
2018.144223551053,0.03290015298479906,-22.20789323071588,-94.02602247013141
2025.423140855669,0.03385683908453304,-22.14276867419166,-94.10165021409047
2032.728311307363,0.03401715812563052,-22.07529789327059,-94.13241979048519
2040.059829594358,0.03306559791647525,-22.01152119052352,-94.1653364480897
2047.41779074639,0.03375175816075335,-21.94214474366046,-94.14881791124832
2054.802290135942,0.03393076438418558,-21.87255405578899,-94.22725735681574
2062.213423479483,0.0332312115775653,-21.80924026153151,-94.26076280218187
2069.651286838704,0.03366050151167618,-21.73772482166351,-94.25082676447759
2077.115976621768,0.03390160583915312,-21.67440689432828,-94.28019613527492
2084.607589584553,0.03310369717593464,-21.59785801030241,-94.32819156703138
2092.126222831914,0.03357283360601286,-21.53264690119679,-94.38488799422691
2099.671973818935,0.03393803380400907,-21.46819702753877,-94.41211378650578
2107.244940352197,0.03337368040647903,-21.39591407605997,-94.45666915931133
2114.845220591041,0.03389170814061639,-21.31918627853878,-94.45873314807056
2122.472913048846,0.03452162162801913,-21.24521395138645,-94.5216409151471
2130.128116594302,0.03412037778443038,-21.18558433345323,-94.55745599375132
2137.810930452692,0.03409722194772897,-21.10724121343839,-94.61400893666408
2145.521454207177,0.03465047883342157,-21.03527119944312,-94.61337006647695
2153.259787800092,0.03384012415446191,-20.96564488318378,-94.68918368364265
2161.026031534235,0.03413724764027361,-20.89441816947287,-94.70391665778132
2168.820286074172,0.03405256969292271,-20.81694613528533,-94.74088870413715
2176.642652447537,0.03338416952117756,-20.74290563198662,-94.77564131035535
2184.493232046346,0.03386917192679019,-20.66932671435399,-94.80741091219745
2192.37212662831,0.03462518485693582,-20.59507515057487,-94.86160116612304
2200.279438318151,0.03426726197290959,-20.51863115018146,-94.90183528458988
2208.215269608932,0.03424821988340707,-20.43370599008026,-94.95357830257188
2216.179723363377,0.03475987357507117,-20.35878292817045,-95.01465730156292
2224.172902815212,0.03373147784860035,-20.28115526145065,-95.06175401459414
2232.194911570499,0.03422773860371275,-20.20119578193346,-95.09538016997425
2240.24585360898,0.0349162061178566,-20.12153167157519,-95.16974509415354
2248.325833285425,0.03402263967360882,-20.04333927735861,-95.16176632835649
2256.434955330984,0.03463548519642481,-19.96633708935129,-95.24599619647384
2264.573324854545,0.03458343602131368,-19.88884977429123,-95.28274327198562
2272.741047344095,0.03425523823552861,-19.80197284754701,-95.35086940584404
2280.938228668091,0.03456534937919028,-19.71714182454725,-95.40128345328334
2289.164975076828,0.03480086244989809,-19.63520871845949,-95.44245597059147
2297.421393203818,0.03550889389459597,-19.55893080644417,-95.49912177519256
2305.707590067172,0.0347070296073341,-19.46680394076931,-95.5459752114612
2314.023673070988,0.03514336066105086,-19.38960671710045,-95.58910665796714
2322.369750006744,0.03516517106132562,-19.30161079256904,-95.67017981453566
2330.745929054689,0.0344660766292564,-19.208363667771,-95.69574747773673
2339.152318785254,0.0346668184609999,-19.12892353780205,-95.80054379328851
2347.589028160453,0.03527949431364676,-19.03529296682286,-95.7877872230199
2356.056166535299,0.03462444978371925,-18.9467667636812,-95.88920161705687
2364.553843659218,0.03483059413113773,-18.85865859773211,-95.91901087569801
2373.082169677476,0.03530574867964167,-18.77383512904174,-96.00664313654664
2381.6412551326,0.03570922807441832,-18.68256692228219,-96.05097505287827
2390.23121096582,0.03515156414041675,-18.58762376673557,-96.13596700787414
2398.852148518498,0.03537792729393099,-18.49468622657205,-96.20046095445917
2407.504179533576,0.03582286863142965,-18.39940840680525,-96.26853409385521
2416.187416157026,0.03476897981506371,-18.30500740644121,-96.31784092228381
2424.901970939297,0.03533039239369565,-18.21313571662117,-96.4160290191885
2433.647956836781,0.03516801084372126,-18.11288066349124,-96.49502862271794
2442.425487213273,0.03523736245360317,-18.01547479403728,-96.53259303391155
2451.234675841442,0.03526935850364624,-17.91575808895495,-96.62819888356854
2460.075636904305,0.03593540344343459,-17.81683867972281,-96.66719170883002
2468.948484996707,0.03591181522286292,-17.71753631280638,-96.7963677647499
2477.853335126806,0.03510446956193969,-17.61867695283761,-96.88009017473809
2486.790302717565,0.03541450254941959,-17.51187013393849,-96.93914713717635
2495.759503608248,0.03585978911262835,-17.4095669838108,-97.03882018991033
2504.76105405592,0.03524712556859259,-17.30727613131614,-97.1373453354461
2513.795070736955,0.03538641792891122,-17.19984925314734,-97.20011249641085
2522.861670748548,0.03593034319845473,-17.09340880648896,-97.31245234805112
2531.960971610233,0.03640814158728718,-16.98486741591478,-97.37777980502936
2541.093091265406,0.03519476496340555,-16.8742641526678,-97.47733679583291
2550.258148082854,0.03573431920440509,-16.76518578699118,-97.58097898782796
2559.456260858291,0.03586913206781207,-16.64879933976577,-97.67291936008462
2568.687548815891,0.03630532721688368,-16.5401939212906,-97.77416641062321
2577.952131609844,0.03582711859459486,-16.42339787763033,-97.88631658769702
2587.250129325898,0.03606353123993426,-16.30857220290356,-97.97724017914634
2596.58166248292,0.03642863658878518,-16.19252921647038,-98.10001463261474
2605.946852034457,0.03549257699023587,-16.07245940195721,-98.22474116583179
2615.345819370303,0.0357907222273657,-15.95172935446279,-98.33619402615034
2624.778686318073,0.03640702882982908,-15.83078014496643,-98.47915565179596
2634.245575144784,0.03682191880524003,-15.70812616745784,-98.57254214425262
2643.746608558436,0.03608503950260875,-15.58204061901558,-98.68564245285097
2653.281909709607,0.03609296202584554,-15.45488487583775,-98.81372963378912
2662.851602193044,0.03667045559774617,-15.32557612412031,-98.94465237151266
2672.45581004927,0.03685329917596363,-15.19583787157994,-99.05861247254904
2682.094657766189,0.03618192578524414,-15.07091201969236,-99.25802356522047
2691.7682702807,0.03648174667961256,-14.93087013424599,-99.3623089918605
2701.476772980317,0.03696941818547644,-14.79350110337082,-99.51773570463814
2711.220291704793,0.0371270372409318,-14.65340211991795,-99.67323107573986
2720.998952747754,0.03642286989995454,-14.51301620630915,-99.85473678820301
2730.812882858332,0.03669528961813611,-14.37259721608987,-99.99860401288599
2740.66220924281,0.03694682113149109,-14.22973048517397,-100.1892949211682
2750.547059566272,0.03736882709646796,-14.07962186758614,-100.3836107917042
2760.467561954258,0.03639486115504884,-13.92771219963316,-100.5364449598172
2770.423844994418,0.03708053294578786,-13.78084101242306,-100.6995970595826
2780.416037738188,0.03735331846210416,-13.62489455195446,-100.9042689186496
2790.444269702459,0.0368701232964127,-13.46604404250408,-101.1238888379555
2800.508670871253,0.03670600389502682,-13.30556680975762,-101.3233826083285
2810.609371697413,0.03735993884687981,-13.15048329472226,-101.531714523615
2820.746503104288,0.03765194250845962,-12.98241762156684,-101.7393497451578
2830.920196487436,0.03717456586349565,-12.81509731130558,-101.9956397691194
2841.130583716323,0.03695948077806397,-12.64011710442777,-102.2078932863594
2851.377797136034,0.03773317914288223,-12.47100892720649,-102.4896379840456
2861.661969568989,0.03770382072633464,-12.29188801749306,-102.7566447199155
2871.983234316661,0.03810028265967185,-12.10721936182991,-103.0547189868417
2882.341725161309,0.03759911021506469,-11.92105473491134,-103.3476558522237
2892.737576367709,0.03752937060333201,-11.73729364175786,-103.591878749376
2903.170922684894,0.03806647367292014,-11.54930166028111,-103.9139226367304
2913.641899347902,0.03805827577662062,-11.35165449664473,-104.2489615480878
2924.150642079529,0.03791271215426546,-11.15432831659325,-104.5717861551291
2934.697287092086,0.03776580051815803,-10.94243822674782,-104.9218433560618
2945.281971089167,0.03816081306934446,-10.73768253150175,-105.3117827940275
2955.904831267421,0.03842244279255676,-10.52843705601821,-105.6957041558491
2966.566005318327,0.03786305219817947,-10.31123296119211,-106.146586865691
2977.265631429984,0.03793686510006949,-10.08814157507907,-106.5301140225637
2988.003848288896,0.03863968728964502,-9.860813213080132,-106.9611929651698
2998.780795081776,0.03860930938975,-9.622875610377813,-107.4845722182682
3009.596611497346,0.03783826459459175,-9.386549203087538,-107.987501975653
3020.451437728145,0.03838182585951719,-9.138606191273954,-108.5265179973838
3031.345414472357,0.03873441718346037,-8.888120153867904,-109.0574177836386
3042.278682935622,0.0388378620624887,-8.630929547408503,-109.7097560476
3053.251384832872,0.03807086912295383,-8.370231895955758,-110.3294864375876
3064.26366239017,0.0384539011511891,-8.098476398902889,-111.0052941240464
3075.315658346549,0.03875514317397439,-7.82097963658763,-111.7087268646529
3086.407515955867,0.03912452346744932,-7.530322660494585,-112.4979927943119
3097.539378988656,0.03902455779081263,-7.239300884338601,-113.3436019826038
3108.711391733997,0.0386200792706698,-6.934969448604493,-114.2276562530063
3119.92369900138,0.03855694139262017,-6.620120780217186,-115.1358167715655
3131.176446122585,0.03880765536346533,-6.303301855071604,-116.149919144526
3142.469778953568,0.03964776019513147,-5.973367368224592,-117.2830491930507
3153.803843876346,0.03891458766268276,-5.634880684984399,-118.4537800614037
3165.178787800899,0.03888940830715797,-5.285753570524654,-119.7188602245714
3176.594758167074,0.03933682461482654,-4.930045237388315,-121.1351507629666
3188.051902946493,0.03994153843598879,-4.56133830815293,-122.662063380127
3199.550370644474,0.03955379041687399,-4.18542038438207,-124.2983656994743
3211.090310301955,0.03907400666449465,-3.80349172920479,-126.1041162333691
3222.671871497425,0.03913669020475556,-3.404969427342759,-128.0931359300669
3234.295204348863,0.03985968886683049,-3.007303701424032,-130.2777047580101
3245.960459515685,0.03983187746888875,-2.60036701322613,-132.6228465782841
3257.667788200695,0.03907261166602903,-2.193510102999101,-135.269547585257
3269.417342152047,0.03916156396926301,-1.783471594527172,-138.1211939877988
3281.209273665211,0.03971515678960817,-1.38173722026083,-141.2804809131327
3293.043735584945,0.04039258405170588,-0.9937191223802653,-144.7198004342248
3304.920881307281,0.04016603550256285,-0.6179520497797831,-148.5343364412755
3316.840864781506,0.03961090591962094,-0.2712882541834106,-152.6354929680614
3328.803840512167,0.03982780004424791,0.04348301833482088,-157.0648957134248
3340.809963561064,0.0401020750695435,0.306018955329936,-161.8058898598896
3352.859389549266,0.04093662989951527,0.5160059117167332,-166.8031149800762
3364.952274659127,0.0404682734755102,0.6598905534426232,-172.0089617659548
3377.088775636309,0.04031006143793529,0.734171930502583,-177.328234901042
3389.269049791816,0.04092027092745019,0.7351213349096042,177.3266887810241
3401.493255004027,0.04126222838575083,0.6583300342814966,172.0049340499657
3413.761549720753,0.04149710814806469,0.5104864626341556,166.87902761643
3426.07409296128,0.04138162034606967,0.3001553865719948,161.9209080058672
3438.431044318438,0.04167616160948814,0.04079442733944909,157.2454935694591
3450.832563960666,0.04179168461180534,-0.2707170820628523,152.8620866394753
3463.278812634087,0.04211189155738766,-0.6075764828610966,148.798757209079
3475.769951664593,0.04231234262293043,-0.9799103474571529,145.0430076216161
3488.30614295994,0.04139138150629814,-1.364271095466854,141.6143015684202
3500.887549011838,0.04190456842916179,-1.760846743356601,138.4982651140585
3513.514332898064,0.04217276401609882,-2.162000556342626,135.6241637922876
3526.186658284575,0.04256720332013499,-2.563692990309202,133.0182403989285
3538.904689427627,0.04226230875858396,-2.964244317656208,130.6438075679817
3551.668591175905,0.04202769245593321,-3.361176257722267,128.5119294673728
3564.47852897266,0.04189656279016837,-3.752862836811503,126.5218146929158
3577.334668857854,0.04233857659460874,-4.138160726160862,124.6837853727181
3590.237177470312,0.04235302802643814,-4.507583314779041,123.0565424233922
3603.186222049882,0.04309012023373426,-4.876558071510686,121.4993875648261
3616.181970439599,0.0424828868377962,-5.232988073328515,120.1171121241415
3629.224591087868,0.04294074685180359,-5.582548799371425,118.8142788508502
3642.314253050641,0.04277900201224053,-5.924022018179858,117.5933523427853
3655.451125993611,0.04304050735474845,-6.250933173539995,116.4862008119323
3668.63538019441,0.04343237597472198,-6.568752696418271,115.4866720229036
3681.867186544818,0.04243106935041513,-6.878396170228852,114.5377534580187
3695.146716552976,0.04294224237024576,-7.181796423627727,113.6545666625835
3708.47414234561,0.04282784474195842,-7.476864501635974,112.8188791364354
3721.849636670263,0.04358129296065523,-7.757774778006849,112.0660851508644
3735.273372897533,0.0436322731592454,-8.041696106953857,111.3138312375883
3748.745525023317,0.04317623048193371,-8.315465448292345,110.6088242598955
3762.266267671075,0.04333975630424417,-8.581634326747396,109.9662589862314
3775.835776094084,0.04338066267187907,-8.838441358749908,109.3434373709987
3789.454226177714,0.0435775518281212,-9.090603245531492,108.804563578548
3803.121794441711,0.04377311368599636,-9.329238201540885,108.231496134163
3816.838658042476,0.04369250886268324,-9.57481209729297,107.7289340982974
3830.604994775371,0.04329969398134538,-9.813923294071548,107.2811881934862
3844.420983077018,0.04364369320150412,-10.03486735075753,106.7783382647649
3858.286802027612,0.04379342682344464,-10.26551839237597,106.3151067533857
3872.202631353245,0.0442468522331271,-10.4818367664873,105.9640103292262
3886.168651428233,0.04432002467880194,-10.69270162342442,105.5274763901018
3900.185043277455,0.04375016611105343,-10.90867382468358,105.1612262381771
3914.251988578699,0.04376104848346318,-11.10759651966362,104.8261880832837
3928.369669665019,0.04407977237390209,-11.3006140619626,104.4550537014939
3942.538269527093,0.04500571439691959,-11.50554808749354,104.1400883027779
3956.757971815602,0.04458661922590196,-11.69344720516392,103.8105511448318
3971.028960843605,0.04490439119207609,-11.88344790743149,103.5222278779286
3985.35142158893,0.04344055943393325,-12.06571287502742,103.2519705978021
3999.725539696572,0.04470224160667274,-12.24551778500711,102.9830246200072
4014.151501481098,0.04469631691366695,-12.42709116435904,102.716000818314
4028.629493929064,0.04478493972954651,-12.60601139285093,102.4244255743983
4043.159704701438,0.04551889145581848,-12.76920955203159,102.2216699967026
4057.74232213603,0.0449463803842249,-12.93983325541457,101.9280318347156
4072.377535249935,0.04436848081547549,-13.10290320299418,101.7304748267457
4087.065533741985,0.04513791628619367,-13.27115994368011,101.5112119520156
4101.806507995206,0.04559065043332358,-13.43006332023798,101.2913444150349
4116.600649079283,0.04615210243930044,-13.58525487028013,101.1258824732047
4131.448148753044,0.04585293933183305,-13.73996858535825,100.9437901802872
