Time (s),Channel 2 (V)
-0.2216934961097004,0.01788509242878199
-0.2215665261097004,-0.07752252726326686
-0.2214395561097004,0.1334492514923905
-0.2213125861097004,-0.08222571978329743
-0.2211856161097004,0.05819817117190123
-0.2210586461097004,-0.03082654438582041
-0.2209316761097004,0.03703380483176363
-0.2208047061097004,-0.003279273911355603
-0.2206777361097004,-0.09431964340623319
-0.2205507661097004,0.1848484268898675
-0.2204237961097004,-0.1564689731352087
-0.2202968261097004,0.1119489428293935
-0.2201698561097004,-0.01369348591999474
-0.2200428861097004,-0.09532747037481118
-0.2199159161097004,0.1818249459841335
-0.2197889461097004,-0.1205231445892607
-0.2196619761097004,0.04879178613184008
-0.2195350061097004,0.04005728573749757
-0.2194080361097004,-0.04728771820592743
-0.2192810661097004,0.06592484459766575
-0.2191540961097004,-0.08356948907473474
-0.2190271261097004,0.0316587276660144
-0.2189001561097004,0.1022066154664731
-0.2187731861097004,-0.07449904635753291
-0.2186462161097004,0.01586943849162603
-0.2185192461097004,0.02158045798023459
-0.2183922761097004,-0.03284219832297637
-0.2182653061097004,0.05887005581761988
-0.2181383361097004,-0.02377175560577455
-0.2180113661097004,-0.01638102450286935
-0.2178843961097004,0.1102692312150969
-0.2177574261097004,-0.175281743215331
-0.2176304561097004,0.2087003318128797
-0.2175034861097004,-0.106413567029169
-0.2173765161097004,0.05887005581761988
-0.2172495461097004,-0.06778019990034637
-0.2171225761097004,0.08675326861494402
-0.2169956061097004,-0.0009276776513403142
-0.2168686361097004,-0.07181150777465829
-0.2167416661097004,0.1835046575984302
-0.2166146961097004,-0.2733769014902545
-0.2164877261097004,0.3225847792621915
-0.2163607561097004,-0.1887194361297041
-0.2162337861097004,0.03266655463459238
-0.2161068161097004,0.07801876822060151
-0.2159798461097004,-0.08289760442901609
-0.2158528761097004,0.07869065286632017
-0.2157259061097004,-0.0781944119089855
-0.2155989361097004,0.1700669646840571
-0.2154719661097004,-0.2008133597526399
-0.2153449961097004,0.1428556365324516
-0.2152180261097004,-0.04930337214308339
-0.2150910561097004,-0.02242798631433724
-0.2149640861097004,0.1495744829896381
-0.2148371161097004,-0.1306014142750405
-0.2147101461097004,0.05719034420332324
-0.2145831761097004,-0.04560800659163079
-0.2144562061097004,0.06088570975477584
-0.2143292361097004,-0.004287100879933584
-0.2142022661097004,0.003775514868690263
-0.2140752961097004,0.02225234262595324
-0.2139483261097004,0.001759860931534301
-0.2138213561097004,-0.02276392863719656
-0.2136943861097004,0.08372978770921008
-0.2135674161097004,-0.1117886441949182
-0.2134404461097004,0.05987788278619786
-0.2133134761097004,0.006798995774424206
-0.2131865061097004,-0.0294827750943831
-0.2130595361097004,0.1462150597610449
-0.2129325661097004,-0.1537814345523341
-0.2128055961097004,0.1223631548380327
-0.2126786261097004,-0.04527206426877147
-0.2125516561097004,0.01822103475164132
-0.2124246861097004,0.07062803711769633
-0.2122977161097004,-0.1416875109293983
-0.2121707461097004,0.142183751886733
-0.2120437761097004,-0.007646524108526853
-0.2119168061097004,-0.1181715483292454
-0.2117898361097004,0.1562933294468247
-0.2116628661097004,-0.0593816418288632
-0.2115358961097004,-0.004958985525652238
-0.2114089261097004,0.02628365050026517
-0.2112819561097004,-0.1084292209663249
-0.2111549861097004,0.2402789101616564
-0.2110280161097004,-0.2347435343614319
-0.2109010461097004,0.2281849865387207
-0.2107740761097004,-0.1416875109293983
-0.2106471061097004,0.09044863416639662
-0.2105201361097004,0.02225234262595324
-0.2103931661097004,-0.159828396363802
-0.2102661961097004,0.3031001245363505
-0.2101392261097004,-0.3019319989332973
-0.2100122561097004,0.2157551205929255
-0.2098852861097004,-0.07785846958612617
-0.2097583161097004,-0.02847494812580512
-0.2096313461097004,0.1230350394837513
-0.2095043761097004,-0.08793673927190598
-0.2093774061097004,0.009822476680158147
-0.2092504361097004,0.04946367077755873
-0.2091234661097004,-0.0593816418288632
-0.2089964961097004,0.04711207451754344
-0.2088695261097004,0.04979961310041806
-0.2087425561097004,-0.02108421702289993
-0.2086155861097004,-0.02343581328291522
-0.2084886161097004,0.08944080719781863
-0.2083616461097004,-0.09431964340623319
-0.2082346761097004,0.02393205424024988
-0.2081077061097004,-0.001599562297058968
-0.2079807361097004,-0.0106700050142608
-0.2078537661097004,0.155621444801106
-0.2077267961097004,-0.2108916294384197
-0.2075998261097004,0.2191145438215188
-0.2074728561097004,-0.1685628967581445
-0.2073458861097004,0.1552855024782467
-0.2072189161097004,-0.1111167595491995
-0.2070919461097004,0.05920599814047921
-0.2069649761097004,-0.02074827470004061
-0.2068380061097004,-0.01705290914858801
-0.2067110361097004,0.1347930207838278
-0.2065840661097004,-0.1467266457722882
-0.2064570961097004,0.1781295804326809
-0.2063301261097004,-0.1914069747125787
-0.2062031561097004,0.1710747916526351
-0.2060761861097004,-0.02780306348008647
-0.2059492161097004,-0.07483498868039223
-0.2058222461097004,0.1774576957869623
-0.2056952761097004,-0.193758570972594
-0.2055683061097004,0.09145646113497459
-0.2054413361097004,0.1112770581836749
-0.2053143661097004,-0.2559079007015695
-0.2051873961097004,0.2805919889047757
-0.2050604261097004,-0.1628518772695359
-0.2049334561097004,0.08608138396922536
-0.2048064861097004,-0.01705290914858801
-0.2046795161097004,0.005119284160127571
-0.2045525461097004,0.03972134341463825
-0.2044255761097004,-0.1161558943920895
-0.2042986061097004,0.173090445589791
-0.2041716361097004,-0.1507579536466001
-0.2040446661097004,0.1710747916526351
-0.2039176961097004,-0.122874740849276
-0.2037907261097004,0.1005269038521764
-0.2036637561097004,-0.06106135344315983
-0.2035367861097004,0.01990074636593796
-0.2034098161097004,0.003439572545830936
-0.2032828461097004,0.1005269038521764
-0.2031558761097004,-0.1171637213606674
-0.2030289061097004,0.05819817117190123
-0.2029019361097004,-0.004287100879933584
-0.2027749661097004,-0.03250625600011704
-0.2026479961097004,0.1233709818066107
-0.2025210261097004,-0.1450469341579916
-0.2023940561097004,0.1374805593667024
-0.2022670861097004,-0.1117886441949182
-0.2021401161097004,0.1146364814122681
-0.2020131461097004,-0.03183437135439839
-0.2018861761097004,-0.03250625600011704
-0.2017592061097004,0.1458791174381855
-0.2016322361097004,-0.2411264384957591
-0.2015052661097004,0.311834624930693
-0.2013782961097004,-0.2925256138932361
-0.2012513261097004,0.2261693326015647
-0.2011243561097004,-0.0842413737204534
-0.2009973861097004,0.00948653435729882
-0.2008704161097004,0.03736974715462296
-0.2007434461097004,-0.0294827750943831
-0.2006164761097004,0.09481588436356786
-0.2004895061097004,-0.1675550697895665
-0.2003625361097004,0.1855203115355861
-0.2002355661097004,-0.1460547611265696
-0.2001085961097004,0.1781295804326809
-0.1999816261097004,-0.08625702765760936
-0.1998546561097004,-0.03888916013444425
-0.1997276861097004,0.1788014650783996
-0.1996007161097004,-0.2659861703873493
-0.1994737461097004,0.2607713918560753
-0.1993467761097004,-0.1722582623095971
-0.1992198061097004,0.08675326861494402
-0.1990928361097004,0.01754915010592267
-0.1989658661097004,-0.08491325836617204
-0.1988388961097004,0.1919032156699133
-0.1987119261097004,-0.2058524945955298
-0.1985849561097004,0.1710747916526351
-0.1984579861097004,-0.07886629655470416
-0.1983310161097004,0.02561176585454651
-0.1982040461097004,0.06323730601479113
-0.1980770761097004,-0.07113962312893964
-0.1979501061097004,0.07331557570057094
-0.1978231361097004,-0.0382172754887256
-0.1976961661097004,0.035354093217467
-0.1975691961097004,-0.07046773848322099
-0.1974422261097004,0.1606605796439959
-0.1973152561097004,-0.08222571978329743
-0.1971882861097004,-0.05165496840309868
-0.1970613161097004,0.1848484268898675
-0.1969343461097004,-0.2310481688099793
-0.1968073761097004,0.174098272558369
-0.1966804061097004,-0.08995239320906195
-0.1965534361097004,0.008142765065861512
-0.1964264661097004,0.1394962133038583
-0.1962994961097004,-0.1645315888838325
-0.1961725261097004,0.1683872530697605
-0.1960455561097004,-0.1507579536466001
-0.1959185861097004,0.1747701572040877
-0.1957916161097004,-0.1433672225436949
-0.1956646461097004,0.105230096372207
-0.1955376761097004,0.01721320778306334
-0.1954107061097004,-0.1524376652608968
-0.1952837361097004,0.2305365827987359
-0.1951567661097004,-0.1319451835664778
-0.1950297961097004,0.02897118908313978
-0.1949028261097004,-0.001935504619918295
-0.1947758561097004,-0.05501439163169195
-0.1946488861097004,0.1408399825952956
-0.1945219161097004,-0.1070854516748876
-0.1943949461097004,0.1082535772779409
-0.1942679761097004,-0.1027182014777164
-0.1941410061097004,0.0753312296377269
-0.1940140361097004,-0.007982466431386179
-0.1938870661097004,0.03501815089460767
-0.1937600961097004,-0.008318408754245507
-0.1936331261097004,0.003775514868690263
-0.1935061561097004,-0.02007639005432195
-0.1933791861097004,0.08742515326066268
-0.1932522161097004,-0.1309373565978998
-0.1931252461097004,0.1640200028725892
-0.1929982761097004,-0.1195153176206827
-0.1928713061097004,0.09112051881211526
-0.1927443361097004,0.007470880420142859
-0.1926173661097004,-0.0644207766717531
-0.1924903961097004,0.08708921093780335
-0.1923634261097004,0.01083030364873613
-0.1922364561097004,-0.07752252726326686
-0.1921094861097004,0.1609965219668553
-0.1919825161097004,-0.2599392085758814
-0.1918555461097004,0.3108267979621151
-0.1917285761097004,-0.2569157276701475
-0.1916016061097004,0.1999658314185372
-0.1914746361097004,-0.1433672225436949
-0.1913476661097004,0.1509182522810754
-0.1912206961097004,-0.07953818120042282
-0.1910937261097004,0.00948653435729882
-0.1909667561097004,0.1270663473580632
-0.1908397861097004,-0.2045087253040924
-0.1907128161097004,0.2164270052386442
-0.1905858461097004,-0.1144761827777928
-0.1904588761097004,0.0229242272716719
-0.1903319061097004,0.02930713140599911
-0.1902049361097004,-0.09801500895768579
-0.1900779661097004,0.1324414245238125
-0.1899509961097004,-0.02309987096005589
-0.1898240261097004,-0.01974044773146262
-0.1896970561097004,0.07432340266914893
-0.1895700861097004,-0.04695177588306811
-0.1894431161097004,-0.01402942824285407
-0.1893161461097004,0.0665967292433844
-0.1891891761097004,-0.04930337214308339
-0.1890622061097004,0.03669786250890431
-0.1889352361097004,0.007470880420142859
-0.1888082661097004,0.03468220857174834
-0.1886812961097004,-0.07181150777465829
-0.1885543261097004,0.05047149774613671
-0.1884273561097004,0.05887005581761988
-0.1883003861097004,-0.09096022017763992
-0.1881734161097004,0.1059019810179257
-0.1880464461097004,-0.09532747037481118
-0.1879194761097004,0.09716748062358316
-0.1877925061097004,-0.07046773848322099
-0.1876655361097004,0.07633905660630488
-0.1875385661097004,0.02527582353168719
-0.1874115961097004,-0.1164918367149488
-0.1872846261097004,0.2026533700014118
-0.1871576561097004,-0.2538922467644135
-0.1870306861097004,0.2076925048443017
-0.1869037161097004,-0.09599935502052984
-0.1867767461097004,0.04005728573749757
-0.1866497761097004,0.04946367077755873
-0.1865228061097004,-0.09700718198910782
-0.1863958361097004,0.1714107339754944
-0.1862688661097004,-0.1675550697895665
-0.1861418961097004,0.1536057908639501
-0.1860149261097004,-0.1087651632891843
-0.1858879561097004,0.007470880420142859
-0.1857609861097004,0.09481588436356786
-0.1856340161097004,-0.08256166210615676
-0.1855070461097004,0.1462150597610449
-0.1853800761097004,-0.1695707237267224
-0.1852531061097004,0.1969423505128032
-0.1851261361097004,-0.1887194361297041
-0.1849991661097004,0.1425196942095923
-0.1848721961097004,0.02426799656310921
-0.1847452261097004,-0.1514298382923188
-0.1846182561097004,0.2385991985473598
-0.1844912861097004,-0.2434780347557744
-0.1843643161097004,0.208028447167161
-0.1842373461097004,-0.1282498180150252
-0.1841103761097004,0.01318189990875142
-0.1839834061097004,0.1784655227555403
-0.1838564361097004,-0.2465015156615083
-0.1837294661097004,0.2698418345732772
-0.1836024961097004,-0.2764003823959884
-0.1834755261097004,0.3007485282763352
-0.1833485561097004,-0.1628518772695359
-0.1832215861097004,-0.001935504619918295
-0.1830946161097004,0.19358292728421
-0.1829676461097004,-0.2861427097589089
-0.1828406761097004,0.2678261806361212
-0.1827137061097004,-0.2125713410527163
-0.1825867361097004,0.1939188696070693
-0.1824597661097004,-0.08760079694904666
-0.1823327961097004,0.01251001526303276
-0.1822058261097004,0.0141897268773294
-0.1820788561097004,0.01452566920018872
-0.1819518861097004,0.03602597786318565
-0.1818249161097004,-0.1168277790378081
-0.1816979461097004,0.1727545032669317
-0.1815709761097004,-0.1625159349466766
-0.1814440061097004,0.1603246373211366
-0.1813170361097004,-0.04124075639445954
-0.1811900661097004,-0.08995239320906195
-0.1810630961097004,0.1502463676353568
-0.1809361261097004,-0.06778019990034637
-0.1808091561097004,0.05887005581761988
-0.1806821861097004,-0.02276392863719656
-0.1805552161097004,0.02729147746884315
-0.1804282461097004,-0.01167783198283878
-0.1803012761097004,-0.05031119911166138
-0.1801743061097004,0.09313617274927123
-0.1800473361097004,-0.1319451835664778
-0.1799203661097004,0.1791374074012589
-0.1797933961097004,-0.1322811258893372
-0.1796664261097004,0.1129567697979715
-0.1795394561097004,-0.004958985525652238
-0.1794124861097004,-0.05837381486028522
-0.1792855161097004,0.09884719223787979
-0.1791585461097004,-0.08726485462618734
-0.1790315761097004,0.08003442215775748
-0.1789046061097004,-0.1003666052177011
-0.1787776361097004,0.2234817940186901
-0.1786506661097004,-0.2051806099498111
-0.1785236961097004,0.1089254619236596
-0.1783967261097004,-0.07920223887756349
-0.1782697561097004,0.104222269403629
-0.1781427861097004,-0.0002557930056216604
-0.1780158161097004,-0.06005352647458186
-0.1778888461097004,0.1536057908639501
-0.1777618761097004,-0.176289570183909
-0.1776349061097004,0.1435275211781702
-0.1775079361097004,-0.04896742982022406
-0.1773809661097004,-0.122874740849276
-0.1772539961097004,0.2762247387076044
-0.1771270261097004,-0.2989085180275633
-0.1770000561097004,0.2859670660705249
-0.1768730861097004,-0.1440391071894136
-0.1767461161097004,0.04408859361180949
-0.1766191461097004,0.06357324833765046
-0.1764921761097004,-0.07651470029468888
-0.1763652061097004,0.05819817117190123
-0.1762382361097004,0.03132278534315507
-0.1761112661097004,-0.06576454596319041
-0.1759842961097004,0.03669786250890431
-0.1758573261097004,-0.03989698710302224
-0.1757303561097004,0.04711207451754344
-0.1756033861097004,-0.01940450540860329
-0.1754764161097004,0.02460393888596853
-0.1753494461097004,0.01217407294017344
-0.1752224761097004,0.04341670896609084
-0.1750955061097004,-0.09364775876051455
-0.1749685361097004,0.07633905660630488
-0.1748415661097004,0.0141897268773294
-0.1747145961097004,0.004447399514408917
-0.1745876261097004,0.003439572545830936
-0.1744606561097004,-0.0382172754887256
-0.1743336861097004,0.0753312296377269
-0.1742067161097004,-0.05232685304881733
-0.1740797461097004,0.05987788278619786
-0.1739527761097004,0.04308076664323152
-0.1738258061097004,-0.1037260284462944
-0.1736988361097004,0.1284101166495006
-0.1735718661097004,-0.1662113004981292
-0.1734448961097004,0.2338960060273292
-0.1733179261097004,-0.1863678398696888
-0.1731909561097004,0.07230774873199296
-0.1730639861097004,0.1552855024782467
-0.1729370161097004,-0.3395575390935419
-0.1728100461097004,0.4139610910799285
-0.1726830761097004,-0.3449326162592911
-0.1725561061097004,0.2382632562245005
-0.1724291361097004,-0.03720944852014762
-0.1723021661097004,-0.0644207766717531
-0.1721751961097004,0.1468869444067635
-0.1720482261097004,-0.1484063573865849
-0.1719212561097004,0.08540949932350671
-0.1717942861097004,0.01620538081448536
-0.1716673161097004,8.014931723766654e-05
-0.1715403461097004,-0.004287100879933584
-0.1714133761097004,-0.0331781406458357
-0.1712864061097004,0.03300249695745171
-0.1711594361097004,-0.05770193021456656
-0.1710324661097004,0.1623402912582926
-0.1709054961097004,-0.1490782420323035
-0.1707785261097004,0.09414399971784922
-0.1706515561097004,-0.0368735061972883
-0.1705245861097004,-0.001599562297058968
-0.1703976161097004,0.0978393652693018
-0.1702706461097004,-0.1299295296293219
