Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1054.6875,-24.18031330701987,147.4903049416744,-46.22240400820269,49.96984225372161
1059.5703125,-24.00437112130501,161.7069903006953,-48.41690463004603,96.50055140094942
1064.453125,-26.19645391596273,2.603913154980764,-48.07118641574553,153.4787596838232
1069.3359375,-30.60357108861457,53.74301740847393,-46.76619638716086,6.145184400967323
1074.21875,-28.28956316595992,105.7310637528838,-45.11501652931745,30.23944171916212
1079.1015625,-26.67503759328529,117.7673181332654,-44.75250541037788,39.30926127388446
1083.984375,-27.45520981201891,127.0279751893783,-49.14264984135683,55.23653858492495
1088.8671875,-30.79260674079885,131.6632365725734,-53.62203160034983,82.79868719122864
1093.75,-35.07030122519655,98.94414663057142,-54.18832139223832,41.69273486406778
1098.6328125,-32.98231774954009,43.13571175349505,-52.21643750432459,0.8556951581974492
1103.515625,-29.74389918078022,19.52573071781879,-48.75986531141508,155.0886354336495
1108.3984375,-30.32873100848096,20.74411727610868,-44.27885189342839,152.8290457513878
1113.28125,-36.58813945026339,55.75266994448501,-43.68042405209294,155.3747828644005
1118.1640625,-32.89511027341696,152.0962588305163,-46.86434031690406,154.1600155197836
1123.046875,-27.04746757252243,162.8136333954454,-51.61166430364689,176.9662625695916
1127.9296875,-25.52408321455868,145.0584347497617,-46.39890052213305,43.09771088273034
1132.8125,-25.74934296224916,122.4768936010239,-42.70521941756588,43.40999777345544
1137.6953125,-28.06283049149992,100.6875063216662,-42.43704126307728,34.69311680859549
1142.578125,-29.35039228782072,69.89350732245315,-41.53451657225595,23.73870670497574
1147.4609375,-31.57243714460173,48.59469133502304,-41.96319459853029,7.05243436442277
1152.34375,-36.06137733709167,24.64340644900109,-43.80055336887522,150.3324246389526
1157.2265625,-39.09457568745689,26.21332865215112,-44.05067717605914,124.2402907759065
1162.109375,-42.71566810337505,37.94162099985281,-45.89580499268521,93.28356237224016
1166.9921875,-49.15788479142219,171.4587834575028,-44.42225578508625,45.6900831988179
1171.875,-37.22937960084627,93.31827843354282,-42.17533920435763,14.68069432604555
1176.7578125,-29.81103115345303,95.90740570759245,-40.08823423178271,178.7785230367256
1181.640625,-27.50454800814913,103.4437646147651,-38.84616187720951,179.3910911197581
1186.5234375,-27.25670385044613,115.3355160844981,-38.81442419580259,7.362145875869401
1191.40625,-28.05612800157199,115.9976108861799,-40.30961506606825,9.750766577634369
1196.2890625,-31.03250267277443,99.92979061732535,-44.2884035191132,1.134434821096354
1201.171875,-36.32217596243158,100.332590291445,-55.84212131466418,150.1749416869409
1206.0546875,-38.61426685677347,132.8540867335532,-49.52910210808257,179.6167215923967
1210.9375,-36.45222247430766,171.637589238937,-41.87096503796081,162.838282008446
1215.8203125,-29.9586266441173,31.33163690544985,-38.39916401998726,157.0889158468286
1220.703125,-26.02014271077659,44.49570001790408,-37.89688977864412,153.0881260965837
1225.5859375,-26.08421546092399,57.78400874531683,-39.38256328671066,155.6891764881584
1230.46875,-27.17214234261814,89.67907270934786,-41.14850616388716,177.9829207598291
1235.3515625,-25.6932657189661,126.2900294152134,-41.44915702217262,27.80439731645607
1240.234375,-23.09927962178058,148.7321775692843,-40.70807310588587,51.2757242926567
1245.1171875,-21.72311126830843,161.6978162653776,-39.43681970059806,68.83717746696767
1250,-21.80872587518591,175.6398460744599,-39.0872719422589,87.73515435427728
1254.8828125,-22.70051722771159,3.59450521464633,-39.39780473240346,101.4381844349831
1259.765625,-25.08806524156373,2.765953622508799,-41.42055276679224,103.3177663949837
1264.6484375,-27.1549648730037,3.431113207866158,-43.99213245685465,103.6778489418194
1269.53125,-28.71564673024631,163.8700159273794,-45.50896413673595,75.73179737126014
1274.4140625,-27.13740576059887,128.2550707040889,-42.92000153365101,36.29423919525944
1279.296875,-24.63264733507072,131.4537805777365,-41.2911258921816,35.08947375687162
