Frequency (Hz),Channel 1 (dBV),Phase (deg),Channel 2 (dBV),Phase (deg)
53117.08192567567,-79.25379107218416,129.3169761804935,-80.96322742888566,167.0353979197146
53164.21332046332,-75.68145410637163,117.2389188443491,-80.22740717656285,152.2593897674276
53211.34471525096,-75.30109746560186,105.7640498472806,-82.16233631380209,132.8698056534421
53258.47611003861,-75.98366651286149,95.0644844006362,-85.47700448499008,63.73468964554082
53305.60750482626,-78.32881486335583,97.4418331907505,-78.64279223923531,20.4580291502777
53352.7388996139,-85.65472058499896,93.46672810353884,-72.58773693427985,11.74263414854749
53399.87029440155,-90.45991320197167,42.70277657280965,-69.71959525790359,10.39422353042702
53447.00168918919,-85.68606130209224,34.4481091213344,-69.6415115386353,12.02495464060291
53494.13308397683,-79.72360912557063,31.30314362821827,-71.62188986699009,19.58314142744927
53541.26447876447,-75.22983937316816,36.43347412166946,-74.90782822286765,43.2496115245299
53588.39587355212,-73.41146780615786,39.87316029162958,-75.3642325767006,76.16512544556338
53635.52726833977,-73.65265234100929,39.72160957163849,-73.58908014539577,92.9884224971391
53682.65866312741,-74.17062404427494,39.41836090456555,-72.04060623736163,103.817658973779
53729.79005791506,-75.45920376272326,37.87369933637028,-71.7189320061034,115.3946326851817
53776.9214527027,-79.62834569599751,33.81234862322048,-71.69086746426119,136.6758406614314
53824.05284749035,-85.72433551865274,21.62013130423284,-70.7202746818792,158.1191351813938
53871.18424227799,-91.85306841022171,134.0205088692337,-70.50424011874594,164.9769033004586
53918.31563706564,-84.52726010641655,79.87438500584501,-71.33733168233515,156.7880187614628
53965.44703185328,-85.03340573760227,87.08673757154743,-73.51976790936436,135.5346378079252
54012.57842664092,-88.06305342214284,126.7026124728412,-74.70050064863072,103.9780521880166
54059.70982142857,-85.38583135758329,138.0629497795317,-74.34151425133778,96.90428965291396
54106.84121621621,-81.18084997979051,148.5142870195216,-76.17570279861008,101.6990699044866
54153.97261100386,-78.15837017997609,156.1747174250149,-81.54495429715763,107.397703744348
54201.1040057915,-77.63193987870656,152.3835282508999,-84.50273849127638,159.2767018826643
54248.23540057915,-77.4206644094654,154.335554654075,-82.66258737895069,22.22589938832943
54295.3667953668,-77.90219517816804,166.1916075892934,-83.89233309288949,62.49843863432861
54342.49819015444,-79.58266528649949,179.1036152039414,-90.0919260304856,74.74898214922482
54389.62958494209,-81.21597078263622,11.55252696536431,-103.3293507116853,127.9786962278921
54436.76097972973,-82.95413894747367,44.24424472053284,-88.04812492430275,28.60163606832041
54483.89237451737,-81.55639040700112,72.15488777772481,-78.55140777480935,50.62366419279107
54531.02376930502,-81.45855123131807,79.82779644583339,-75.15535734061571,54.51102261118768
54578.15516409266,-83.44170466139211,108.1294300983059,-73.92696585263528,52.98359183805281
54625.28655888031,-85.92368568357142,150.7294194016478,-71.6764188327567,56.99476104452351
54672.41795366795,-92.19669246105667,25.71098712928923,-71.06487974749315,62.56041313232912
54719.5493484556,-95.64548473538252,40.39073683880319,-74.120166415916,60.42219770523826
54766.68074324324,-86.48227663613774,144.362011569979,-79.46406546836451,27.51521796269371
54813.81213803089,-80.98127590253236,132.3459262282378,-77.22296215403935,146.6701677853805
54860.94353281854,-79.64320032266096,139.3103826248466,-72.50750928369241,126.433450285207
54908.07492760618,-77.95881621754828,162.5711822577473,-70.21581664001599,122.9378490907213
54955.20632239382,-77.02802932961598,178.5614268941157,-70.24474098931648,122.0832970559297
55002.33771718146,-80.82837734752221,8.789518231961965,-72.23432367899674,119.8615364123402
55049.46911196911,-92.46076843043609,14.85125238331359,-76.20830210665608,113.6696381663913
55096.60050675675,-90.37270651868565,42.38872899435359,-85.40604823486846,97.4553848085153
55143.7319015444,-83.42273877060406,33.15477365354621,-85.85312537711594,94.06294251674272
55190.86329633205,-86.71625249348081,17.95782915563298,-75.67397567914848,92.69646137831278
55237.99469111969,-92.75964892358692,94.82757524286801,-71.61028441651172,92.82809902171775
55285.12608590734,-89.44724931370143,43.27560485498848,-70.86967810756059,87.86386351893616
55332.25748069498,-95.68129647779038,47.60840754100342,-71.83819424841919,87.47939062886519
55379.38887548263,-86.89646062716243,174.6657306824004,-73.2714858018732,90.75926745006906
55426.52027027027,-80.36494796877403,15.63474105912303,-76.29156854324007,94.60984972513099
55473.65166505791,-78.4340852879663,18.28236674670447,-78.5044428761839,108.6195423642814
55520.78305984556,-80.16963440357621,10.73579289460784,-78.36920430078774,107.4597278490421
55567.9144546332,-90.35675180700872,8.359200602684508,-79.5533097666796,92.80602864155057
55615.04584942085,-89.83600121712401,172.6566511298188,-80.57518661653268,74.46262959882252
55662.17724420849,-83.49217821561945,164.2747169662666,-78.47495249777523,37.35665024349413
55709.30863899614,-81.14956011267881,156.2452054807686,-75.70921401281038,22.11927083113684
55756.44003378378,-81.32387300168453,149.5223299820978,-76.04730679318244,32.51119910946273
55803.57142857143,-82.37012736775617,138.8618482140483,-75.98006259008341,53.64822868601645
55850.70282335908,-83.95714295408663,136.0566174786682,-75.85419154789699,70.31161336881377
55897.83421814672,-88.83095139026531,3.976163642904143,-79.4093514053566,81.08274761344936
55944.96561293436,-81.61775889228439,54.27281039692001,-96.27654129865738,21.44878487339125
55992.097007722,-77.69296595003156,60.94362803413022,-78.33202081100862,77.82279830468116
56039.22840250965,-75.59550075356691,71.39479890881253,-75.34508503043971,88.56503488565771
56086.35979729729,-74.40602096715044,76.79279175187985,-75.66281959154992,95.119527452238
56133.49119208494,-75.31887627798908,79.61300416050292,-79.98895193742452,105.1455771164605
56180.62258687259,-77.441122642907,78.67135057794172,-97.70124172756667,9.944507546382733
56227.75398166023,-79.14107352889644,65.45351559518045,-82.45766010262787,134.5732403018379
56274.88537644788,-80.09441866149656,39.36582490083079,-77.0990372717576,152.0311824112691
56322.01677123552,-78.6632006226794,15.48112187420924,-74.82511291062673,157.1908147948173
56369.14816602317,-78.09613011990351,11.20772758079405,-74.33769523629503,159.0711911021668
56416.27956081081,-78.7316256373263,21.35560226189674,-77.07635292785608,157.1639505551502
56463.41095559845,-78.11458587801835,35.37594521722431,-83.56326818508806,162.8693784692655
56510.5423503861,-77.23332406713534,45.72186284918539,-86.23016138434639,35.14874624914142
56557.67374517374,-76.03356129440785,55.34323553446755,-82.8779991633657,50.85963603688125
56604.80513996139,-75.91046549098398,57.68258658425859,-82.05214981121875,26.92758018820068
56651.93653474903,-77.98819166792318,55.8478434245377,-82.03550061592013,172.2137476941066
56699.06792953668,-81.41439008352073,61.07332842329712,-81.49348818015723,121.5747197742867
56746.19932432433,-85.23770973362872,95.16382438532777,-77.48975144632811,100.0157353685616
56793.33071911197,-82.14722099967182,155.6411432213857,-78.41209630646878,95.7782535385404
56840.46211389962,-77.30338509786043,178.1038995811123,-84.21428081257623,60.7527566900854
56887.59350868726,-76.10284380507213,1.911528660816054,-83.8030132430425,19.25224967295571
56934.7249034749,-76.15839365584748,0.4032672503583268,-80.33096188331444,14.23631629810644
56981.85629826254,-75.95830211154407,7.215621606629889,-76.02704391191081,12.09228211526111
57028.98769305019,-76.89870499285982,25.9583562505676,-73.16067885967735,11.99085426774078
57076.11908783784,-77.39159239663375,38.11383117198107,-71.43356415383093,8.7017498624548
57123.25048262548,-78.05403796518667,32.2864273368879,-71.3843243323653,1.771769220678323
57170.38187741313,-80.78687218032755,33.66243596825733,-72.5341237002059,172.6744016035358
57217.51327220077,-90.09719008772832,66.30779994949174,-73.070262762102,164.8204321278037
57264.64466698842,-85.30876808407228,1.842605508376507,-73.25392685849185,162.3654593062864
57311.77606177606,-81.83552935765526,179.5675725139971,-74.01343360371989,157.6156803833314
57358.90745656371,-82.78692569709692,146.9719093934413,-74.89754315452105,155.1149546555006
57406.03885135135,-82.2304619050624,96.02196796506206,-75.7267082349895,165.9582232900896
57453.17024613899,-79.01436418198438,52.23098690278994,-78.17506230038187,178.4831872197855
57500.30164092664,-75.84700983311548,37.28199634823505,-82.40433236057311,36.77546418554507
57547.43303571428,-76.13498470315204,38.9403637979329,-80.05418408905085,67.83681259476511
57594.56443050193,-80.63357353750925,44.55110950361797,-79.91401181952979,73.38854584421264
57641.69582528957,-90.39151918657453,91.46851767503495,-80.65973152096446,103.4172719899057
57688.82722007722,-82.21744574396683,172.0300549958201,-81.4110436051873,129.7063377238921
57735.95861486487,-79.12543364782925,8.821218737067493,-86.42042560264986,14.84114997783455
57783.09000965251,-81.00004503154503,17.45884469922878,-78.17814510368854,62.74681615708941
57830.22140444016,-87.74211246438287,175.132223952242,-74.72378631287211,70.76788170019657
57877.3527992278,-86.12068133938037,21.51885423678969,-72.95052531283437,81.59334774957809
57924.48419401544,-77.26901798214479,2.648219766462605,-72.13482432192798,82.06420709412298
57971.61558880308,-75.43653448360602,178.7005042878117,-73.71153083094534,76.72479574529063
58018.74698359073,-75.5952349872596,173.3870441824212,-75.6582862218709,76.21085098109434
58065.87837837838,-77.28312311282747,163.0328317843061,-77.47788197109334,67.34301940268448
58113.00977316602,-81.33800057274122,132.0459073601383,-81.84149476673889,40.3352238781082
58160.14116795367,-82.41014545282438,77.75770514760858,-86.25088923788807,169.1247969749082
58207.27256274131,-83.34305898060721,41.95581096100433,-84.24874929449845,127.0267482405787
58254.40395752896,-83.40542060997194,14.42587626138513,-84.5115447909175,92.33694316675184
58301.5353523166,-81.33275336761204,2.525277895905279,-82.79891287434117,21.00915169137908
58348.66674710425,-78.51868161379649,166.1915454862171,-78.86975429411514,156.1931544462503
58395.79814189189,-76.58633914256737,169.0966231117156,-77.21966917773355,129.7074550062108
58442.92953667953,-76.1573720726867,12.19870066335007,-76.93325161474552,117.88910937856
58490.06093146718,-76.53272687337916,26.06753464278178,-77.71659887022892,108.3046993171909
58537.19232625482,-78.88365368263,28.8969871626065,-78.77926606375912,91.99325439540313
58584.32372104247,-81.24172825287394,37.22076031714056,-77.73768904179488,90.43130294465712
58631.45511583012,-81.03850620904407,15.5050144186183,-76.78740636126128,97.00629369746555
58678.58651061776,-76.89192145667494,169.1807401005598,-76.30679060658588,84.80820052833472
58725.71790540541,-74.73291247212958,166.4878133158009,-74.76999358369176,71.35660899735734
58772.84930019305,-74.92048066779046,162.4548208743374,-76.27421671918333,69.03224981088495
58819.9806949807,-76.06828586604993,146.919469979679,-81.73170525996122,73.08591315449451
58867.11208976834,-77.87728156521932,123.5183706809125,-81.98997479558157,122.0847100070786
58914.24348455598,-80.57584226197406,94.79590357197496,-75.88417542870562,150.2632283135844
58961.37487934363,-88.67675736159978,74.76331355888934,-74.45908542122291,157.4779908124572
59008.50627413127,-84.73437001593693,99.84456021682884,-76.50675088327756,150.3012861909433
59055.63766891892,-76.47518680509511,104.8973875861162,-81.65437041509551,124.7655789624763
59102.76906370656,-74.89856655067054,110.1010977365907,-87.93844596060552,24.39098313154287
59149.90045849421,-77.27942497135676,120.0432078617705,-81.36169171084717,135.6355589106452
59197.03185328185,-79.91876439656436,155.4538530571284,-80.24423175228769,102.4271603960014
59244.1632480695,-78.06153548565015,12.49276626810013,-78.99536877281719,68.16077414691084
59291.29464285714,-77.55762919521126,23.10090635019297,-76.41805317729326,59.37823750010719
59338.42603764479,-79.48054099791509,12.22500010277304,-77.15682678743245,63.01686371981552
59385.55743243243,-80.72297310181185,166.132695707579,-79.55620564389659,88.31448261268942
59432.68882722007,-86.04208434372515,142.5388273762278,-77.59404849444951,117.6072611071945
59479.82022200772,-88.87776304729618,168.7541512931577,-76.73935551548675,120.7170864700515
59526.95161679536,-80.72083488352754,142.2012848193117,-77.48141490832145,110.7160009489161
59574.08301158301,-77.29888543066431,131.3436296964264,-78.81784574397264,93.22112239903478
59621.21440637066,-76.6659129738799,128.5175174172706,-81.13172724834926,69.98032492672399
59668.3458011583,-79.23470045877067,118.8218822130642,-83.11970981010185,53.94613201114645
59715.47719594595,-81.91391981560052,112.9230766847392,-82.83910160428071,76.21919870939945
59762.60859073359,-83.95689973888005,135.9028292241201,-80.17642693818944,98.97536857059782
59809.73998552124,-85.46851921885849,163.2469442445233,-79.12674331237349,114.751223473784
59856.87138030888,-83.97974736032837,3.330144509103684,-78.4629815898189,130.3567702241558
59904.00277509652,-81.90333844822507,24.82210749480657,-78.66431041802932,140.4172577339252
59951.13416988417,-79.91694005044381,69.95661334537685,-78.84236355334771,165.901297007127
59998.26556467181,-76.15895913543638,94.97598391544008,-77.71313259113992,17.18989502724383
60045.39695945946,-74.14242834979588,101.7490328696163,-78.05344676880404,34.13798019556815
60092.5283542471,-72.86491109300795,109.3758277129365,-78.34852473034309,45.02434827284349
60139.65974903475,-73.64581530215914,112.474155157554,-78.51590767599512,58.91559981865885
60186.7911438224,-77.71036929230014,97.66686090851923,-82.52813092022181,73.08018251849199
60233.92253861004,-83.12936407762876,72.71446952948081,-99.38294015778121,144.6585143677152
60281.05393339768,-92.11156772159126,26.45984611162093,-86.00225278951501,78.03501636819308
60328.18532818533,-84.14635376346695,149.1947123780935,-81.23653245682456,96.7395035848039
60375.31672297297,-81.05001140487822,142.5099144525446,-79.61825967705261,97.91197348323863
60422.44811776061,-81.52182799893833,133.4697970153373,-80.00305290118308,93.50061901500862
60469.57951254826,-80.75361692855967,148.434964742972,-82.64785686944066,89.76681389364219
60516.71090733591,-77.67415684804858,167.3325990956328,-85.89958029629479,68.67135249422633
60563.84230212355,-76.97196312922833,2.305802547743716,-86.37499719845934,26.50451647719299
60610.9736969112,-77.42065670152573,37.10675812120355,-83.16317832750072,149.3790706247511
60658.10509169884,-74.91638512475225,66.47835424832063,-80.59054040678112,131.1417791902379
60705.23648648649,-72.63734207269488,80.79128086606804,-82.23016648094105,124.6991402981715
60752.36788127413,-71.53103257787903,89.98307398589893,-83.5200189839332,112.8044491860182
60799.49927606178,-71.9761433257146,94.00543201832286,-84.44764304517378,83.19729439238571
60846.63067084942,-74.44533184591361,91.92268278027032,-82.18296182544856,37.42698678699429
60893.76206563706,-79.05263328754464,74.55563198994689,-80.71334875318215,20.5303996705418
60940.89346042471,-80.27280678739318,43.54563155154706,-80.13755162854594,16.01088783989232
60988.02485521235,-78.88117947700773,31.21262618507306,-78.72134607249721,17.61189654767223
61035.15625,-77.91694890043556,21.78512127889382,-77.62028809329948,24.00903512437323
61082.28764478764,-77.67112670987304,15.25757484584564,-75.0308260158651,35.30436203869364
61129.41903957529,-81.87409492275903,11.23796781644759,-72.96858370489728,45.1976217911188
61176.55043436294,-96.92411547659617,35.28788476869282,-73.85146375384464,52.75026011432557
61223.68182915058,-95.73858128953789,138.6397474567977,-76.11712548032988,54.90900268691571
61270.81322393822,-88.60676042159733,169.0350889914075,-78.20736536995973,41.17682812781423
61317.94461872587,-80.43820637023912,174.2874368792067,-81.14372523983326,12.6465310640536
61365.07601351351,-78.68204091426145,4.049307573293457,-79.84317644693947,175.3483354185319
61412.20740830115,-79.66861181384611,27.98152757960332,-75.78494025003403,178.5485861805432
61459.3388030888,-80.81987871123974,33.85093085141983,-75.40232211572479,1.826449188533867
61506.47019787645,-89.90563771558402,43.2897694906713,-77.40039488156503,178.7879582016178
61553.60159266409,-87.40989312352214,158.6068212499306,-77.02554225882518,157.9605611278429
61600.73298745174,-89.63544942515567,135.7182157491925,-76.26027873052043,140.9253376617774
61647.86438223938,-86.59227111624131,30.13768415160529,-76.09930198584229,128.7892644599428
61694.99577702703,-79.44313945722465,13.96612725892669,-75.05590370745477,128.7626808675499
61742.12717181467,-76.8573591741073,9.788659262231189,-76.26389370592791,134.0082292140397
61789.25856660232,-76.82698738230091,0.442138060371512,-80.64128938305601,127.7441912314284
61836.38996138996,-78.80925361044191,175.2938948255587,-86.21515910643146,88.6335358559669
61883.5213561776,-82.1051592591037,7.668649697709993,-82.99159656641882,9.895140451278889
61930.65275096525,-82.47976560981985,4.583089974652625,-77.55722627050136,1.042930401690387
61977.78414575289,-81.4206156703076,175.174602494598,-75.93355712613132,177.0569248303353
62024.91554054054,-84.12247600958284,5.167179645657864,-77.14382321954812,155.8099783115934
62072.04693532819,-92.49284383284677,71.44716816986498,-82.07620304187878,127.2375556031007
62119.17833011583,-83.47970356030699,131.2684508115578,-86.31347409126035,63.41216008807913
62166.30972490348,-79.12936562754312,130.782443199264,-82.07128123157547,37.58806270325896
62213.44111969112,-79.0297471727486,129.0343524441269,-83.99090282955812,35.73752250984633
62260.57251447876,-85.77730035002841,126.4290963842324,-92.30643489672363,123.1884424053151
62307.70390926641,-89.26995055490904,113.6597124637054,-80.1863577286624,158.2817223109873
62354.83530405405,-81.01166613583911,96.7460480763984,-77.09993601161686,167.2428172603823
62401.9666988417,-79.85648096064521,72.00268330000387,-76.92376451800023,6.448267957428964
62449.09809362934,-79.98324524565174,47.39135739695825,-77.10702222155898,14.98854385962519
62496.22948841699,-81.37587761688231,42.67434195959864,-76.97536481682855,6.62537968148144
62543.36088320463,-88.52399103649282,59.88333587867573,-75.19817717616918,170.5891259200875
62590.49227799228,-89.79958391105869,151.507017457729,-73.29541131493808,160.0605374384079
62637.62367277992,-81.52747563137385,148.3216368489194,-73.12880439825355,155.20650703401
62684.75506756757,-78.21122824534113,136.8196585937117,-76.40585012876718,150.4641771952125
62731.88646235521,-77.35669624916818,120.7270278502514,-87.70755463851435,141.3856421860988
62779.01785714286,-76.28159342406194,109.2846394532388,-91.25296427445744,175.2024267184439
62826.1492519305,-76.87433333494445,102.1853665117704,-90.47170536825762,31.19563178597108
62873.28064671814,-79.9531544251065,85.24741986132176,-85.1825863482693,121.0694636295948
62920.41204150579,-83.20395888950046,41.27848641922791,-79.22026977598995,152.380936497177
62967.54343629343,-80.19025398338108,170.0190264970044,-77.98534594410289,175.0814446603817
63014.67483108108,-78.18111668831395,150.2314684648148,-80.08868384154114,29.09536941052919
63061.80622586873,-80.21419596751782,145.0321319047707,-78.71832846059763,83.61896691547125
63108.93762065637,-85.77545081684939,171.9483562840653,-77.00118719901015,102.2700966458902
63156.06901544402,-87.92669727555375,71.62026029533209,-80.3693701628892,98.77090011445729
63203.20041023166,-82.7240282089963,102.5454554946033,-88.5206667713303,61.72724250982496
63250.3318050193,-80.15298853891673,89.51238347807231,-84.96828252387303,121.3730210406889
63297.46319980695,-81.23165966868243,65.30182676622415,-79.59785667506097,113.7517340112592
63344.59459459459,-84.02751075906771,36.24040356096036,-82.73605102864011,105.56228613662
63391.72598938224,-91.19902529449763,25.24244551057464,-87.64271053513311,45.64539975688631
63438.85738416988,-89.00225741378756,37.13311355737382,-100.1820277758955,28.37963609821848
63485.98877895753,-79.97376545229406,23.69266009410102,-88.85387468841802,8.363362923142995
63533.12017374517,-76.63394378218004,2.552992538935106,-85.43804532138934,19.03689662813943
63580.25156853282,-74.89105535903641,167.2684687041647,-80.81956130926834,26.58632581023029
63627.38296332047,-73.79833870556475,158.2168930381157,-77.41870396381105,34.06502010894822
63674.51435810811,-73.69001094961757,145.2076344242882,-76.88571515740021,53.61975658735025
63721.64575289575,-75.99398751816868,130.0476110563225,-76.37090973127353,64.4607860532499
63768.7771476834,-80.88426470281291,121.4932363282432,-75.24270771199761,62.60408584490987
63815.90854247104,-84.56298359806425,93.56450137701913,-75.66907945138003,71.02973107899156
63863.03993725868,-80.40748100621626,48.45192166319504,-76.4745284669111,63.85737227950128
63910.17133204633,-78.30712421717406,30.53661401502932,-75.22582279434572,44.32563299558867
63957.30272683398,-77.64217907382054,26.79731226626791,-77.02888368592656,26.44621902687756
64004.43412162162,-75.6598759115117,31.54345239332508,-77.77515733007711,161.1491258675165
64051.56551640927,-74.54289962902052,29.35250738577768,-75.08977868730382,141.6189315466511
64098.69691119691,-75.83676079073692,33.9592465592286,-74.45556616063166,127.7886711184271
64145.82830598456,-77.08433710982136,59.46002438471003,-75.2343103659784,111.2371881929011
64192.9597007722,-78.08271313044052,70.57603298519813,-77.96609664906639,101.1729995599896
64240.09109555984,-84.86759632882848,75.98482590509776,-85.00229043218647,70.13711839932586
64287.22249034749,-103.0190167174055,105.270511834554,-80.67832252097348,170.2380243664958
64334.35388513513,-94.17294142298211,149.0235342806883,-77.19296865298419,159.6017961268257
64381.48527992278,-106.4700893933794,60.84108351449887,-78.35221879960626,149.3180766266856
64428.61667471042,-85.79653802128379,121.9299793505832,-81.77821654434999,154.426885215193
64475.74806949807,-78.86722412322808,99.3367385375907,-85.43332943581633,28.50725195392548
64522.87946428571,-77.06792770279451,93.08831386476706,-82.9534426690019,88.43685980948246
64570.01085907336,-78.08345146114965,82.37319672677098,-78.64564775811513,108.430007509269
64617.14225386101,-78.81360508755046,75.72038968773755,-75.64808065151014,122.4486539640308
64664.27364864865,-80.53020988012727,83.32222699235733,-72.69665438459485,135.2676513181271
64711.40504343629,-79.81693077707799,104.3371670127009,-71.12180271292479,139.0212936550041
64758.53643822393,-76.70101949654226,113.4724769590162,-71.39223942314432,145.2194507484224
64805.66783301158,-77.23832864763499,111.5516726333102,-72.51802271791125,152.3869704618734
64852.79922779922,-79.77842367541712,113.2440798245577,-75.34912830607107,152.9182595812559
64899.93062258687,-85.70332843100722,132.7481845956311,-77.80758370670068,153.4062356626313
64947.06201737452,-94.14784855770776,76.92881412661022,-76.96852640349823,159.45686564695
64994.19341216216,-90.22978077121297,126.2815656120322,-77.27290797596491,171.0853941042461
65041.32480694981,-90.7445809127311,144.1882288200644,-79.50246137070083,7.56568690306698
65088.45620173745,-91.38885385444993,17.24756698107803,-80.87598337693711,38.79187553100844
65135.5875965251,-85.97236782909968,79.61900056248678,-79.02736343468897,72.20917343248789
65182.71899131274,-83.31934440860343,129.2953857434341,-79.90409355250858,96.79677855640277
65229.85038610038,-78.80841280453205,157.5069011230249,-83.79341678046872,151.6221835345655
65276.98178088803,-77.51115040028095,161.5198979691181,-78.36674153821038,25.1243245396991
65324.11317567567,-79.84835043136536,167.8875948574535,-74.12634601373567,37.59615769447349
65371.24457046332,-81.09736305361749,172.7758634940346,-72.40053394780061,43.24035897545727
65418.37596525096,-81.00168408296813,171.4571890632029,-71.86449343823517,47.12304162815627
65465.50736003861,-81.362943451544,11.14217242385596,-71.80129212010785,65.88131788088802
65512.63875482626,-79.35926261164947,21.93325565882601,-70.87657245447201,95.171642877986
65559.77014961391,-81.27045729622638,9.440863087464823,-70.31830006382097,110.9645562086015
65606.90154440154,-94.18724527728847,129.9463894761305,-70.38409109932709,116.4889784495842
65654.03293918919,-83.20561275534835,16.28696822394875,-71.32157617043502,126.2871945540083
65701.16433397683,-78.29785103821874,11.96786639897441,-74.02939996103645,146.2151100022467
65748.29572876448,-77.07452696961795,14.58822100333714,-76.04818586748944,165.7691719271325
65795.42712355212,-79.70375531735628,10.24180324011003,-76.52165672238743,174.7098508361498
65842.55851833976,-86.14547015166482,152.8769533426011,-77.65800689735725,6.937820787527751
65889.68991312741,-89.4763040028591,96.20644255813036,-80.38264603216986,22.28905680258722
65936.82130791506,-92.20825584052106,88.5343796898927,-84.52365735905144,47.13008824289092
65983.95270270271,-86.59133531274398,118.0764645011773,-83.05649322616338,55.97406041969699
66031.08409749034,-83.03712281491539,119.9164420794719,-78.51954441367464,29.1088324543438
66078.21549227799,-82.60436124161279,118.8423054345441,-75.69577770550276,14.66554164863174
66125.34688706564,-81.68947102765347,103.1693319333094,-75.37567909995677,18.72692559932259
66172.47828185328,-78.99633532621802,88.57672716899911,-76.50145972986309,24.40337788544836
66219.60967664093,-77.36455920797449,92.43740946015775,-82.83473106168778,18.68370390307854
66266.74107142857,-78.46250122104296,101.18059222866,-85.86254684630913,50.89010434889706
66313.87246621621,-83.85768027490457,137.1079672230794,-77.70500330996225,68.01881003604333
66361.00386100386,-81.63527609336893,17.05191040050921,-74.333623541994,88.72251907541397
66408.13525579151,-80.45143938928005,36.31450405358102,-73.87951797467635,96.85389032329279
66455.26665057916,-80.28461407613845,61.20260207617703,-76.32287922627192,120.9180349385648
66502.39804536679,-80.49471332847786,71.92652818306456,-78.39267433385282,155.6901287807713
66549.52944015444,-83.6631648218121,95.95299653327048,-78.80030205869039,168.0783491534576
66596.66083494209,-81.78091855576406,137.4932183379032,-75.68544778431468,170.3299050589795
66643.79222972973,-81.83978797488243,151.1620804727954,-74.22703543984797,165.9731622190713
66690.92362451737,-84.43433037094123,22.52021062282781,-75.22020397854621,153.9569567788422
66738.05501930501,-80.17505347949717,57.60210196186172,-77.30567638238057,155.5924413809689
66785.18641409266,-78.07714924233255,70.95725615452209,-81.43612052323937,176.0491173348131
66832.31780888031,-77.87414828289909,84.59514643231417,-93.37901649111595,60.31029196428221
66879.44920366796,-81.1865924739952,75.30696239925034,-85.88021243321765,157.3037371084504
66926.58059845559,-85.81765354288564,39.31457359083056,-85.66964385122256,10.56273779672026
66973.71199324324,-95.31875515316139,103.740198904154,-83.69652714395839,25.01806805980096
67020.84338803089,-83.18104041541912,82.39313563928371,-79.19587394820962,8.408642832371362
67067.97478281854,-80.15834142274562,84.08938308684783,-75.95234734123189,9.876301288985582
67115.10617760618,-78.23443402396298,58.35578121309866,-74.40547129978516,11.616397096471
67162.23757239382,-77.92938323838008,34.45354472258079,-73.46948782626339,11.48571421860787
67209.36896718146,-79.30636056761738,176.5641916409502,-75.48268842014684,22.28584694886285
67256.50036196911,-77.55173918349671,146.0828664762621,-82.4248082436459,62.14729596228042
67303.63175675676,-77.70956649181061,133.1821477757458,-81.2292226551029,153.5799259568003
67350.76315154439,-79.69952525836953,116.1831060364638,-74.84881050682843,0.2798296257225086
67397.89454633204,-83.4063184585567,118.2676084352388,-72.40731240233818,9.802658715673251
67445.02594111969,-83.52737298102949,2.668465272517956,-72.40118916174042,19.42291266783529
67492.15733590734,-78.60017660581173,22.62971159690563,-74.98752685368726,28.40081044867819
67539.28873069499,-77.4322957205224,24.51704285809781,-80.44865002864992,27.756523948358
67586.42012548262,-77.23100034612466,30.33017551325178,-81.89008176415382,12.66112551419195
67633.55152027027,-77.33826723944908,40.8177245800701,-83.14736143124163,177.7750320568743
67680.68291505791,-80.06480512614387,52.58047719126326,-82.33832096935417,160.646949116258
67727.81430984556,-89.63090785062705,70.60695357842339,-79.43444705022441,2.25363766969223
67774.94570463321,-102.7443841491772,49.85321862863503,-82.41250442135564,46.47428600654951
67822.07709942084,-102.2540196149032,100.0750523013274,-81.99432569606807,125.9595997840046
67869.20849420849,-101.8472257821137,158.4509871494828,-81.0260545391999,163.7579649959491
67916.33988899614,-84.43662026614946,105.2673813821876,-78.30619617489872,17.06967494342536
67963.47128378379,-77.98281489814218,92.77099413251183,-76.26930550779599,43.66671217519274
68010.60267857143,-77.52141611790631,88.75781866333914,-74.69603665466848,86.22762522530446
68057.73407335907,-79.82552925896542,87.62158731903615,-73.72397864513775,106.3539328370276
68104.86546814672,-84.62913411114175,85.34311317645322,-75.60509898300262,116.5625503128954
68151.99686293436,-94.34618398660582,94.8172825826766,-75.27735026981402,140.3788296990674
68199.12825772201,-92.5086131094649,139.7251213705432,-74.58023424453592,159.5980192549524
68246.25965250965,-83.76010364940477,129.7969261259406,-74.995234818433,177.9063799800606
68293.39104729729,-80.0674797637076,131.9663342443389,-74.20254034964896,11.42740041184001
68340.52244208494,-80.59221445640823,144.2281903686297,-74.5706373007568,22.68769154654778
68387.65383687259,-80.98173259903646,158.1088439876991,-77.4723658427594,44.87367179286522
68434.78523166024,-79.83061918777658,3.97587992825535,-78.76015729347543,90.24428952119185
68481.91662644787,-77.16601010108205,33.86310073799209,-77.31458237207914,120.8927788922138
68529.04802123552,-75.57306765424164,37.56098953715475,-76.87402235316627,134.3501690335117
68576.17941602317,-75.3873982700363,31.36951629890075,-76.15660031966675,128.3629023999529
68623.31081081081,-76.16933355216723,34.93058615464911,-76.04048894949693,111.705472695924
68670.44220559846,-76.76604333631823,40.46035909834362,-75.64920452172063,93.60022260217107
68717.57360038609,-78.11803985536577,40.12628194303868,-74.01869292376942,100.9938849928398
68764.70499517374,-81.72474713192054,55.45796368025762,-72.80707461808026,126.5822887286004
