binary,metric,value,config
deepsjeng_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.210375,pythia
deepsjeng_s,system.l3.overallMshrMissRate::l2.prefetcher,0.711134,pythia
deepsjeng_s,system.l3.overallMshrMissRate::l3.prefetcher,inf,pythia
deepsjeng_s,system.l3.demandAvgMshrMissLatency::cpu.dcache.prefetcher,83359.933301,pythia
deepsjeng_s,system.l3.demandAvgMshrMissLatency::cpu.icache.prefetcher,85056.410959,pythia
deepsjeng_s,system.l3.demandAvgMshrMissLatency::l2.prefetcher,78367.792485,pythia
deepsjeng_s,system.l3.overallAvgMshrMissLatency::cpu.dcache.prefetcher,83359.933301,pythia
deepsjeng_s,system.l3.overallAvgMshrMissLatency::cpu.icache.prefetcher,85056.410959,pythia
deepsjeng_s,system.l3.overallAvgMshrMissLatency::l2.prefetcher,78367.792485,pythia
deepsjeng_s,system.l3.overallAvgMshrMissLatency::l3.prefetcher,66093.287682,pythia
deepsjeng_s,system.l3.HardPFReq.mshrMisses::l3.prefetcher,5155,pythia
deepsjeng_s,system.l3.HardPFReq.mshrMissLatency::l3.prefetcher,340710898,pythia
deepsjeng_s,system.l3.HardPFReq.mshrMissRate::l3.prefetcher,inf,pythia
deepsjeng_s,system.l3.HardPFReq.avgMshrMissLatency::l3.prefetcher,66093.287682,pythia
deepsjeng_s,system.l3.ReadSharedReq.hits::cpu.dcache.prefetcher,240,pythia
deepsjeng_s,system.l3.ReadSharedReq.hits::cpu.icache.prefetcher,182,pythia
deepsjeng_s,system.l3.ReadSharedReq.hits::l2.prefetcher,1013,pythia
deepsjeng_s,system.l3.ReadSharedReq.misses::cpu.dcache.prefetcher,2794,pythia
deepsjeng_s,system.l3.ReadSharedReq.misses::cpu.icache.prefetcher,165,pythia
deepsjeng_s,system.l3.ReadSharedReq.misses::l2.prefetcher,3927,pythia
deepsjeng_s,system.l3.ReadSharedReq.missLatency::cpu.dcache.prefetcher,235346435,pythia
deepsjeng_s,system.l3.ReadSharedReq.missLatency::cpu.icache.prefetcher,11276712,pythia
deepsjeng_s,system.l3.ReadSharedReq.missLatency::l2.prefetcher,318172145,pythia
deepsjeng_s,system.l3.ReadSharedReq.accesses::cpu.dcache.prefetcher,3034,pythia
deepsjeng_s,system.l3.ReadSharedReq.accesses::cpu.icache.prefetcher,347,pythia
deepsjeng_s,system.l3.ReadSharedReq.accesses::l2.prefetcher,4940,pythia
deepsjeng_s,system.l3.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.920897,pythia
deepsjeng_s,system.l3.ReadSharedReq.missRate::cpu.icache.prefetcher,0.475504,pythia
deepsjeng_s,system.l3.ReadSharedReq.missRate::l2.prefetcher,0.794939,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,84232.797065,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::cpu.icache.prefetcher,68343.709091,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::l2.prefetcher,81021.681946,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,725,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::cpu.icache.prefetcher,92,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::l2.prefetcher,414,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,2069,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::cpu.icache.prefetcher,73,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::l2.prefetcher,3513,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,172471702,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.icache.prefetcher,6209118,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::l2.prefetcher,275306055,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.681938,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::cpu.icache.prefetcher,0.210375,pythia
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::l2.prefetcher,0.711134,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,83359.933301,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.icache.prefetcher,85056.410959,pythia
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::l2.prefetcher,78367.792485,pythia
deepsjeng_s,system.l3.prefetcher.demandMshrMisses,8022,pythia
deepsjeng_s,system.l3.prefetcher.pfIssued,10600,pythia
deepsjeng_s,system.l3.prefetcher.pfUseful,857,pythia
deepsjeng_s,system.l3.prefetcher.pfUsefulButMiss,0,pythia
deepsjeng_s,system.l3.prefetcher.accuracy,0.080849,pythia
deepsjeng_s,system.l3.prefetcher.coverage,0.096520,pythia
deepsjeng_s,system.l3.prefetcher.pfHitInCache,1713,pythia
deepsjeng_s,system.l3.prefetcher.pfHitInMSHR,3732,pythia
deepsjeng_s,system.l3.prefetcher.pfHitInWB,0,pythia
deepsjeng_s,system.l3.prefetcher.pfLate,5445,pythia
deepsjeng_s,system.l3.prefetcher.pfIdentified,10773,pythia
deepsjeng_s,system.l3.prefetcher.pfBufferHit,0,pythia
deepsjeng_s,system.l3.prefetcher.pfInCache,0,pythia
deepsjeng_s,system.l3.prefetcher.pfRemovedDemand,173,pythia
deepsjeng_s,system.l3.prefetcher.pfRemovedFull,0,pythia
deepsjeng_s,system.l3.prefetcher.pfSpanPage,198,pythia
deepsjeng_s,system.l3.prefetcher.pfUsefulSpanPage,13,pythia
deepsjeng_s,system.l3.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,16515091561815,pythia
deepsjeng_s,system.l3.tags.occupancies::cpu.dcache.prefetcher,1149.795015,pythia
deepsjeng_s,system.l3.tags.occupancies::cpu.icache.prefetcher,72.317059,pythia
deepsjeng_s,system.l3.tags.occupancies::l2.prefetcher,2068.754644,pythia
deepsjeng_s,system.l3.tags.occupancies::l3.prefetcher,3106.005398,pythia
deepsjeng_s,system.l3.tags.avgOccs::cpu.dcache.prefetcher,0.035089,pythia
deepsjeng_s,system.l3.tags.avgOccs::cpu.icache.prefetcher,0.002207,pythia
deepsjeng_s,system.l3.tags.avgOccs::l2.prefetcher,0.063133,pythia
deepsjeng_s,system.l3.tags.avgOccs::l3.prefetcher,0.094788,pythia
deepsjeng_s,system.mem_ctrls.avgPriority_cpu.dcache.prefetcher::samples,2069.00,pythia
deepsjeng_s,system.mem_ctrls.avgPriority_cpu.icache.prefetcher::samples,73.00,pythia
deepsjeng_s,system.mem_ctrls.avgPriority_l2.prefetcher::samples,3513.00,pythia
deepsjeng_s,system.mem_ctrls.avgPriority_l3.prefetcher::samples,5155.00,pythia
deepsjeng_s,system.mem_ctrls.requestorReadBytes::cpu.dcache.prefetcher,132416,pythia
deepsjeng_s,system.mem_ctrls.requestorReadBytes::cpu.icache.prefetcher,4672,pythia
deepsjeng_s,system.mem_ctrls.requestorReadBytes::l2.prefetcher,224832,pythia
deepsjeng_s,system.mem_ctrls.requestorReadBytes::l3.prefetcher,329920,pythia
deepsjeng_s,system.mem_ctrls.requestorReadRate::cpu.dcache.prefetcher,55136262.260641410947,pythia
deepsjeng_s,system.mem_ctrls.requestorReadRate::cpu.icache.prefetcher,1945358.697451340267,pythia
deepsjeng_s,system.mem_ctrls.requestorReadRate::l2.prefetcher,93617056.221185728908,pythia
deepsjeng_s,system.mem_ctrls.requestorReadRate::l3.prefetcher,137374302.539200812578,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAccesses::cpu.dcache.prefetcher,2069,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAccesses::cpu.icache.prefetcher,73,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAccesses::l2.prefetcher,3513,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAccesses::l3.prefetcher,5155,pythia
deepsjeng_s,system.mem_ctrls.requestorReadTotalLat::cpu.dcache.prefetcher,109221203,pythia
deepsjeng_s,system.mem_ctrls.requestorReadTotalLat::cpu.icache.prefetcher,3981795,pythia
deepsjeng_s,system.mem_ctrls.requestorReadTotalLat::l2.prefetcher,167895622,pythia
deepsjeng_s,system.mem_ctrls.requestorReadTotalLat::l3.prefetcher,219133624,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAvgLat::cpu.dcache.prefetcher,52789.37,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAvgLat::cpu.icache.prefetcher,54545.14,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAvgLat::l2.prefetcher,47792.66,pythia
deepsjeng_s,system.mem_ctrls.requestorReadAvgLat::l3.prefetcher,42508.95,pythia
deepsjeng_s,system.mem_ctrls.dram.bytesRead::cpu.dcache.prefetcher,132416,pythia
deepsjeng_s,system.mem_ctrls.dram.bytesRead::cpu.icache.prefetcher,4672,pythia
deepsjeng_s,system.mem_ctrls.dram.bytesRead::l2.prefetcher,224832,pythia
deepsjeng_s,system.mem_ctrls.dram.bytesRead::l3.prefetcher,329920,pythia
deepsjeng_s,system.mem_ctrls.dram.numReads::cpu.dcache.prefetcher,2069,pythia
deepsjeng_s,system.mem_ctrls.dram.numReads::cpu.icache.prefetcher,73,pythia
deepsjeng_s,system.mem_ctrls.dram.numReads::l2.prefetcher,3513,pythia
deepsjeng_s,system.mem_ctrls.dram.numReads::l3.prefetcher,5155,pythia
deepsjeng_s,system.mem_ctrls.dram.bwRead::cpu.dcache.prefetcher,55136262,pythia
deepsjeng_s,system.mem_ctrls.dram.bwRead::cpu.icache.prefetcher,1945359,pythia
deepsjeng_s,system.mem_ctrls.dram.bwRead::l2.prefetcher,93617056,pythia
deepsjeng_s,system.mem_ctrls.dram.bwRead::l3.prefetcher,137374303,pythia
deepsjeng_s,system.mem_ctrls.dram.bwTotal::cpu.dcache.prefetcher,55136262,pythia
deepsjeng_s,system.mem_ctrls.dram.bwTotal::cpu.icache.prefetcher,1945359,pythia
deepsjeng_s,system.mem_ctrls.dram.bwTotal::l2.prefetcher,93617056,pythia
deepsjeng_s,system.mem_ctrls.dram.bwTotal::l3.prefetcher,137374303,pythia
x264_s,system.cpu.dcache.overallMshrMisses::cpu.dcache.prefetcher,73387,pythia
x264_s,system.cpu.dcache.overallMshrMissLatency::cpu.dcache.prefetcher,590091165,pythia
x264_s,system.cpu.dcache.overallMshrMissRate::cpu.dcache.prefetcher,inf,pythia
x264_s,system.cpu.dcache.overallAvgMshrMissLatency::cpu.dcache.prefetcher,8040.813291,pythia
x264_s,system.cpu.dcache.HardPFReq.mshrMisses::cpu.dcache.prefetcher,73387,pythia
x264_s,system.cpu.dcache.HardPFReq.mshrMissLatency::cpu.dcache.prefetcher,590091165,pythia
x264_s,system.cpu.dcache.HardPFReq.mshrMissRate::cpu.dcache.prefetcher,inf,pythia
x264_s,system.cpu.dcache.HardPFReq.avgMshrMissLatency::cpu.dcache.prefetcher,8040.813291,pythia
x264_s,system.cpu.dcache.prefetcher.demandMshrMisses,61282,pythia
x264_s,system.cpu.dcache.prefetcher.pfIssued,3015463,pythia
x264_s,system.cpu.dcache.prefetcher.pfUnused,57411,pythia
x264_s,system.cpu.dcache.prefetcher.pfUseful,14219,pythia
x264_s,system.cpu.dcache.prefetcher.pfUsefulButMiss,67,pythia
x264_s,system.cpu.dcache.prefetcher.accuracy,0.004715,pythia
x264_s,system.cpu.dcache.prefetcher.coverage,0.188329,pythia
x264_s,system.cpu.dcache.prefetcher.pfHitInCache,2905182,pythia
x264_s,system.cpu.dcache.prefetcher.pfHitInMSHR,36730,pythia
x264_s,system.cpu.dcache.prefetcher.pfHitInWB,164,pythia
x264_s,system.cpu.dcache.prefetcher.pfLate,2942076,pythia
x264_s,system.cpu.dcache.prefetcher.pfIdentified,3371019,pythia
x264_s,system.cpu.dcache.prefetcher.pfBufferHit,26597,pythia
x264_s,system.cpu.dcache.prefetcher.pfInCache,0,pythia
x264_s,system.cpu.dcache.prefetcher.pfRemovedDemand,45864,pythia
x264_s,system.cpu.dcache.prefetcher.pfRemovedFull,28,pythia
x264_s,system.cpu.dcache.prefetcher.pfSpanPage,29598,pythia
x264_s,system.cpu.dcache.prefetcher.pfUsefulSpanPage,230,pythia
x264_s,system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,61809751253790,pythia
x264_s,system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher,297.050968,pythia
x264_s,system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher,0.580178,pythia
x264_s,system.cpu.icache.overallMshrMisses::cpu.icache.prefetcher,69233,pythia
x264_s,system.cpu.icache.overallMshrMissLatency::cpu.icache.prefetcher,372666977,pythia
x264_s,system.cpu.icache.overallMshrMissRate::cpu.icache.prefetcher,inf,pythia
x264_s,system.cpu.icache.overallAvgMshrMissLatency::cpu.icache.prefetcher,5382.794000,pythia
x264_s,system.cpu.icache.HardPFReq.mshrMisses::cpu.icache.prefetcher,69233,pythia
x264_s,system.cpu.icache.HardPFReq.mshrMissLatency::cpu.icache.prefetcher,372666977,pythia
x264_s,system.cpu.icache.HardPFReq.mshrMissRate::cpu.icache.prefetcher,inf,pythia
x264_s,system.cpu.icache.HardPFReq.avgMshrMissLatency::cpu.icache.prefetcher,5382.794000,pythia
x264_s,system.cpu.icache.prefetcher.demandMshrMisses,15265,pythia
x264_s,system.cpu.icache.prefetcher.pfIssued,1105049,pythia
x264_s,system.cpu.icache.prefetcher.pfUnused,9958,pythia
x264_s,system.cpu.icache.prefetcher.pfUseful,33764,pythia
x264_s,system.cpu.icache.prefetcher.pfUsefulButMiss,0,pythia
x264_s,system.cpu.icache.prefetcher.accuracy,0.030554,pythia
x264_s,system.cpu.icache.prefetcher.coverage,0.688654,pythia
x264_s,system.cpu.icache.prefetcher.pfHitInCache,1033084,pythia
x264_s,system.cpu.icache.prefetcher.pfHitInMSHR,2729,pythia
x264_s,system.cpu.icache.prefetcher.pfHitInWB,3,pythia
x264_s,system.cpu.icache.prefetcher.pfLate,1035816,pythia
x264_s,system.cpu.icache.prefetcher.pfIdentified,1106257,pythia
x264_s,system.cpu.icache.prefetcher.pfBufferHit,4,pythia
x264_s,system.cpu.icache.prefetcher.pfInCache,0,pythia
x264_s,system.cpu.icache.prefetcher.pfRemovedDemand,1200,pythia
x264_s,system.cpu.icache.prefetcher.pfRemovedFull,0,pythia
x264_s,system.cpu.icache.prefetcher.pfSpanPage,5754,pythia
x264_s,system.cpu.icache.prefetcher.pfUsefulSpanPage,225,pythia
x264_s,system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,61809751253790,pythia
x264_s,system.cpu.icache.tags.occupancies::cpu.icache.prefetcher,392.351633,pythia
x264_s,system.cpu.icache.tags.avgOccs::cpu.icache.prefetcher,0.766312,pythia
x264_s,system.l2.demandHits::cpu.dcache.prefetcher,66071,pythia
x264_s,system.l2.demandHits::cpu.icache.prefetcher,65589,pythia
x264_s,system.l2.overallHits::cpu.dcache.prefetcher,66071,pythia
x264_s,system.l2.overallHits::cpu.icache.prefetcher,65589,pythia
x264_s,system.l2.demandMisses::cpu.dcache.prefetcher,7316,pythia
x264_s,system.l2.demandMisses::cpu.icache.prefetcher,3644,pythia
x264_s,system.l2.overallMisses::cpu.dcache.prefetcher,7316,pythia
x264_s,system.l2.overallMisses::cpu.icache.prefetcher,3644,pythia
x264_s,system.l2.demandMissLatency::cpu.dcache.prefetcher,233195205,pythia
x264_s,system.l2.demandMissLatency::cpu.icache.prefetcher,77731191,pythia
x264_s,system.l2.overallMissLatency::cpu.dcache.prefetcher,233195205,pythia
x264_s,system.l2.overallMissLatency::cpu.icache.prefetcher,77731191,pythia
x264_s,system.l2.demandAccesses::cpu.dcache.prefetcher,73387,pythia
x264_s,system.l2.demandAccesses::cpu.icache.prefetcher,69233,pythia
x264_s,system.l2.overallAccesses::cpu.dcache.prefetcher,73387,pythia
x264_s,system.l2.overallAccesses::cpu.icache.prefetcher,69233,pythia
x264_s,system.l2.demandMissRate::cpu.dcache.prefetcher,0.099691,pythia
x264_s,system.l2.demandMissRate::cpu.icache.prefetcher,0.052634,pythia
x264_s,system.l2.overallMissRate::cpu.dcache.prefetcher,0.099691,pythia
x264_s,system.l2.overallMissRate::cpu.icache.prefetcher,0.052634,pythia
x264_s,system.l2.demandAvgMissLatency::cpu.dcache.prefetcher,31874.686304,pythia
x264_s,system.l2.demandAvgMissLatency::cpu.icache.prefetcher,21331.281833,pythia
x264_s,system.l2.overallAvgMissLatency::cpu.dcache.prefetcher,31874.686304,pythia
x264_s,system.l2.overallAvgMissLatency::cpu.icache.prefetcher,21331.281833,pythia
x264_s,system.l2.demandMshrHits::cpu.dcache.prefetcher,169,pythia
x264_s,system.l2.demandMshrHits::cpu.icache.prefetcher,832,pythia
x264_s,system.l2.overallMshrHits::cpu.dcache.prefetcher,169,pythia
x264_s,system.l2.overallMshrHits::cpu.icache.prefetcher,832,pythia
x264_s,system.l2.demandMshrMisses::cpu.dcache.prefetcher,7147,pythia
x264_s,system.l2.demandMshrMisses::cpu.icache.prefetcher,2812,pythia
x264_s,system.l2.overallMshrMisses::cpu.dcache.prefetcher,7147,pythia
x264_s,system.l2.overallMshrMisses::cpu.icache.prefetcher,2812,pythia
x264_s,system.l2.overallMshrMisses::l2.prefetcher,41292,pythia
x264_s,system.l2.demandMshrMissLatency::cpu.dcache.prefetcher,208404703,pythia
x264_s,system.l2.demandMshrMissLatency::cpu.icache.prefetcher,62943327,pythia
x264_s,system.l2.overallMshrMissLatency::cpu.dcache.prefetcher,208404703,pythia
x264_s,system.l2.overallMshrMissLatency::cpu.icache.prefetcher,62943327,pythia
x264_s,system.l2.overallMshrMissLatency::l2.prefetcher,922386106,pythia
x264_s,system.l2.demandMshrMissRate::cpu.dcache.prefetcher,0.097388,pythia
x264_s,system.l2.demandMshrMissRate::cpu.icache.prefetcher,0.040616,pythia
x264_s,system.l2.overallMshrMissRate::cpu.dcache.prefetcher,0.097388,pythia
x264_s,system.l2.overallMshrMissRate::cpu.icache.prefetcher,0.040616,pythia
x264_s,system.l2.overallMshrMissRate::l2.prefetcher,inf,pythia
x264_s,system.l2.demandAvgMshrMissLatency::cpu.dcache.prefetcher,29159.745767,pythia
x264_s,system.l2.demandAvgMshrMissLatency::cpu.icache.prefetcher,22383.828947,pythia
x264_s,system.l2.overallAvgMshrMissLatency::cpu.dcache.prefetcher,29159.745767,pythia
x264_s,system.l2.overallAvgMshrMissLatency::cpu.icache.prefetcher,22383.828947,pythia
x264_s,system.l2.overallAvgMshrMissLatency::l2.prefetcher,22338.131018,pythia
x264_s,system.l2.HardPFReq.mshrMisses::l2.prefetcher,41292,pythia
x264_s,system.l2.HardPFReq.mshrMissLatency::l2.prefetcher,922386106,pythia
x264_s,system.l2.HardPFReq.mshrMissRate::l2.prefetcher,inf,pythia
x264_s,system.l2.HardPFReq.avgMshrMissLatency::l2.prefetcher,22338.131018,pythia
x264_s,system.l2.ReadCleanReq.hits::cpu.icache.prefetcher,65589,pythia
x264_s,system.l2.ReadCleanReq.misses::cpu.icache.prefetcher,3644,pythia
x264_s,system.l2.ReadCleanReq.missLatency::cpu.icache.prefetcher,77731191,pythia
x264_s,system.l2.ReadCleanReq.accesses::cpu.icache.prefetcher,69233,pythia
x264_s,system.l2.ReadCleanReq.missRate::cpu.icache.prefetcher,0.052634,pythia
x264_s,system.l2.ReadCleanReq.avgMissLatency::cpu.icache.prefetcher,21331.281833,pythia
x264_s,system.l2.ReadCleanReq.mshrHits::cpu.icache.prefetcher,832,pythia
x264_s,system.l2.ReadCleanReq.mshrMisses::cpu.icache.prefetcher,2812,pythia
x264_s,system.l2.ReadCleanReq.mshrMissLatency::cpu.icache.prefetcher,62943327,pythia
x264_s,system.l2.ReadCleanReq.mshrMissRate::cpu.icache.prefetcher,0.040616,pythia
x264_s,system.l2.ReadCleanReq.avgMshrMissLatency::cpu.icache.prefetcher,22383.828947,pythia
x264_s,system.l2.ReadExReq.hits::cpu.dcache.prefetcher,1,pythia
x264_s,system.l2.ReadExReq.accesses::cpu.dcache.prefetcher,1,pythia
x264_s,system.l2.ReadSharedReq.hits::cpu.dcache.prefetcher,66070,pythia
x264_s,system.l2.ReadSharedReq.misses::cpu.dcache.prefetcher,7316,pythia
x264_s,system.l2.ReadSharedReq.missLatency::cpu.dcache.prefetcher,233195205,pythia
x264_s,system.l2.ReadSharedReq.accesses::cpu.dcache.prefetcher,73386,pythia
x264_s,system.l2.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.099692,pythia
x264_s,system.l2.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,31874.686304,pythia
x264_s,system.l2.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,169,pythia
x264_s,system.l2.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,7147,pythia
x264_s,system.l2.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,208404703,pythia
x264_s,system.l2.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.097389,pythia
x264_s,system.l2.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,29159.745767,pythia
x264_s,system.l2.prefetcher.demandMshrMisses,16142,pythia
x264_s,system.l2.prefetcher.pfIssued,206568,pythia
x264_s,system.l2.prefetcher.pfUnused,22970,pythia
x264_s,system.l2.prefetcher.pfUseful,13603,pythia
x264_s,system.l2.prefetcher.pfUsefulButMiss,0,pythia
x264_s,system.l2.prefetcher.accuracy,0.065852,pythia
x264_s,system.l2.prefetcher.coverage,0.457321,pythia
x264_s,system.l2.prefetcher.pfHitInCache,165269,pythia
x264_s,system.l2.prefetcher.pfHitInMSHR,0,pythia
x264_s,system.l2.prefetcher.pfHitInWB,7,pythia
x264_s,system.l2.prefetcher.pfLate,165276,pythia
x264_s,system.l2.prefetcher.pfIdentified,207506,pythia
x264_s,system.l2.prefetcher.pfBufferHit,3,pythia
x264_s,system.l2.prefetcher.pfInCache,0,pythia
x264_s,system.l2.prefetcher.pfRemovedDemand,436,pythia
x264_s,system.l2.prefetcher.pfRemovedFull,1,pythia
x264_s,system.l2.prefetcher.pfSpanPage,10708,pythia
x264_s,system.l2.prefetcher.pfUsefulSpanPage,879,pythia
x264_s,system.l2.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,61809751253790,pythia
x264_s,system.l2.tags.occupancies::cpu.dcache.prefetcher,585.766168,pythia
x264_s,system.l2.tags.occupancies::cpu.icache.prefetcher,294.113206,pythia
x264_s,system.l2.tags.occupancies::l2.prefetcher,2263.290494,pythia
x264_s,system.l2.tags.avgOccs::cpu.dcache.prefetcher,0.143009,pythia
x264_s,system.l2.tags.avgOccs::cpu.icache.prefetcher,0.071805,pythia
x264_s,system.l2.tags.avgOccs::l2.prefetcher,0.552561,pythia
x264_s,system.l3.demandHits::cpu.dcache.prefetcher,5773,pythia
x264_s,system.l3.demandHits::cpu.icache.prefetcher,2337,pythia
x264_s,system.l3.demandHits::l2.prefetcher,31632,pythia
x264_s,system.l3.overallHits::cpu.dcache.prefetcher,5773,pythia
x264_s,system.l3.overallHits::cpu.icache.prefetcher,2337,pythia
x264_s,system.l3.overallHits::l2.prefetcher,31632,pythia
x264_s,system.l3.demandMisses::cpu.dcache.prefetcher,1375,pythia
x264_s,system.l3.demandMisses::cpu.icache.prefetcher,475,pythia
x264_s,system.l3.demandMisses::l2.prefetcher,6971,pythia
x264_s,system.l3.overallMisses::cpu.dcache.prefetcher,1375,pythia
x264_s,system.l3.overallMisses::cpu.icache.prefetcher,475,pythia
x264_s,system.l3.overallMisses::l2.prefetcher,6971,pythia
x264_s,system.l3.demandMissLatency::cpu.dcache.prefetcher,136882592,pythia
x264_s,system.l3.demandMissLatency::cpu.icache.prefetcher,35183448,pythia
x264_s,system.l3.demandMissLatency::l2.prefetcher,681566353,pythia
x264_s,system.l3.overallMissLatency::cpu.dcache.prefetcher,136882592,pythia
x264_s,system.l3.overallMissLatency::cpu.icache.prefetcher,35183448,pythia
x264_s,system.l3.overallMissLatency::l2.prefetcher,681566353,pythia
x264_s,system.l3.demandAccesses::cpu.dcache.prefetcher,7148,pythia
x264_s,system.l3.demandAccesses::cpu.icache.prefetcher,2812,pythia
x264_s,system.l3.demandAccesses::l2.prefetcher,38603,pythia
x264_s,system.l3.overallAccesses::cpu.dcache.prefetcher,7148,pythia
x264_s,system.l3.overallAccesses::cpu.icache.prefetcher,2812,pythia
x264_s,system.l3.overallAccesses::l2.prefetcher,38603,pythia
x264_s,system.l3.demandMissRate::cpu.dcache.prefetcher,0.192361,pythia
x264_s,system.l3.demandMissRate::cpu.icache.prefetcher,0.168919,pythia
x264_s,system.l3.demandMissRate::l2.prefetcher,0.180582,pythia
x264_s,system.l3.overallMissRate::cpu.dcache.prefetcher,0.192361,pythia
x264_s,system.l3.overallMissRate::cpu.icache.prefetcher,0.168919,pythia
x264_s,system.l3.overallMissRate::l2.prefetcher,0.180582,pythia
x264_s,system.l3.demandAvgMissLatency::cpu.dcache.prefetcher,99550.976000,pythia
x264_s,system.l3.demandAvgMissLatency::cpu.icache.prefetcher,74070.416842,pythia
x264_s,system.l3.demandAvgMissLatency::l2.prefetcher,97771.675943,pythia
x264_s,system.l3.overallAvgMissLatency::cpu.dcache.prefetcher,99550.976000,pythia
x264_s,system.l3.overallAvgMissLatency::cpu.icache.prefetcher,74070.416842,pythia
x264_s,system.l3.overallAvgMissLatency::l2.prefetcher,97771.675943,pythia
x264_s,system.l3.demandMshrHits::cpu.dcache.prefetcher,455,pythia
x264_s,system.l3.demandMshrHits::cpu.icache.prefetcher,308,pythia
x264_s,system.l3.demandMshrHits::l2.prefetcher,739,pythia
x264_s,system.l3.overallMshrHits::cpu.dcache.prefetcher,455,pythia
x264_s,system.l3.overallMshrHits::cpu.icache.prefetcher,308,pythia
x264_s,system.l3.overallMshrHits::l2.prefetcher,739,pythia
x264_s,system.l3.demandMshrMisses::cpu.dcache.prefetcher,920,pythia
x264_s,system.l3.demandMshrMisses::cpu.icache.prefetcher,167,pythia
x264_s,system.l3.demandMshrMisses::l2.prefetcher,6232,pythia
x264_s,system.l3.overallMshrMisses::cpu.dcache.prefetcher,920,pythia
x264_s,system.l3.overallMshrMisses::cpu.icache.prefetcher,167,pythia
x264_s,system.l3.overallMshrMisses::l2.prefetcher,6232,pythia
x264_s,system.l3.overallMshrMisses::l3.prefetcher,12736,pythia
x264_s,system.l3.demandMshrMissLatency::cpu.dcache.prefetcher,98163121,pythia
x264_s,system.l3.demandMshrMissLatency::cpu.icache.prefetcher,16244406,pythia
x264_s,system.l3.demandMshrMissLatency::l2.prefetcher,598147292,pythia
x264_s,system.l3.overallMshrMissLatency::cpu.dcache.prefetcher,98163121,pythia
x264_s,system.l3.overallMshrMissLatency::cpu.icache.prefetcher,16244406,pythia
x264_s,system.l3.overallMshrMissLatency::l2.prefetcher,598147292,pythia
x264_s,system.l3.overallMshrMissLatency::l3.prefetcher,1031852536,pythia
x264_s,system.l3.demandMshrMissRate::cpu.dcache.prefetcher,0.128707,pythia
x264_s,system.l3.demandMshrMissRate::cpu.icache.prefetcher,0.059388,pythia
x264_s,system.l3.demandMshrMissRate::l2.prefetcher,0.161438,pythia
x264_s,system.l3.overallMshrMissRate::cpu.dcache.prefetcher,0.128707,pythia
x264_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.059388,pythia
x264_s,system.l3.overallMshrMissRate::l2.prefetcher,0.161438,pythia
x264_s,system.l3.overallMshrMissRate::l3.prefetcher,inf,pythia
