Time (s),v_in (V),v_out (V)
-0.0005415,0.25689359663690675,0.01989495337279216
-0.0005412500000000001,0.25555110449711815,0.01989495337279216
-0.000541,0.2538729893223824,0.020575974991386137
-0.00054075,0.25051675897291087,0.020575974991386137
-0.0005405000000000001,0.25051675897291087,0.01989495337279216
-0.00054025,0.24783177469333362,0.019554442563495172
-0.00054,0.24682490558849216,0.02023546418208915
-0.0005397500000000001,0.24548241344870356,0.019554442563495172
-0.0005395,0.2431330522040735,0.019554442563495172
-0.00053925,0.2417905600642849,0.019554442563495172
-0.000539,0.24212618309923206,0.02023546418208915
-0.0005387500000000001,0.23910557578470767,0.01683035608911927
-0.0005385,0.23809870667986624,0.01989495337279216
-0.00053825,0.23407123026050042,0.019554442563495172
-0.0005380000000000001,0.23306436115565896,0.017511377707713244
-0.00053775,0.23172186901587036,0.017511377707713244
-0.0005375,0.23172186901587036,0.018192399326307222
-0.0005372500000000001,0.22970813080618746,0.018532910135604208
-0.000537,0.2273587695615574,0.017851888517010233
-0.00053675,0.2280300156314517,0.019213931754198187
-0.0005365,0.22568065438682164,0.018532910135604208
-0.00053625,0.22299567010724444,0.017511377707713244
-0.000536,0.22098193189756152,0.017170866898416258
-0.00053575,0.22031068582766722,0.01648984527982228
-0.0005355000000000001,0.21896819368787862,0.015808823661228304
-0.00053525,0.21762570154809,0.017511377707713244
-0.000535,0.21796132458303716,0.018192399326307222
-0.0005347500000000001,0.2156119633384071,0.017851888517010233
-0.0005345,0.2142694711986185,0.017170866898416258
-0.00053425,0.21192010995398844,0.01683035608911927
-0.0005340000000000001,0.2122557329889356,0.01683035608911927
-0.00053375,0.20957074870935838,0.01648984527982228
-0.0005335,0.20722138746472832,0.017170866898416258
-0.00053325,0.20487202622009826,0.016149334470525294
-0.000533,0.2031939110453625,0.01478729123333734
-0.00053275,0.20218704194052106,0.015127802042634328
-0.0005325,0.2005089267657853,0.01683035608911927
-0.0005322500000000001,0.19815956552115524,0.015468312851931315
-0.000532,0.19782394248620808,0.015468312851931315
-0.00053175,0.19614582731147231,0.01444678042404035
-0.0005315000000000001,0.19648145034641948,0.01444678042404035
-0.00053125,0.19480333517168372,0.013425247996149386
-0.000531,0.19480333517168372,0.013765758805446376
-0.0005307500000000001,0.19144710482221222,0.014106269614743363
-0.0005305,0.1874196284028464,0.015468312851931315
-0.00053025,0.18473464412326918,0.015127802042634328
-0.00053,0.18339215198348058,0.015808823661228304
-0.0005297500000000001,0.18305652894853344,0.01444678042404035
-0.0005295,0.18238528287863912,0.016149334470525294
-0.00052925,0.18171403680874482,0.016149334470525294
-0.0005290000000000001,0.18003592163400908,0.01478729123333734
-0.00052875,0.17768656038937902,0.013084737186852399
-0.0005285,0.1756728221796961,0.012744226377555411
-0.0005282500000000001,0.17466595307485464,0.013425247996149386
-0.000528,0.17164534576033028,0.013084737186852399
-0.00052775,0.17063847665548884,0.012744226377555411
-0.0005275000000000001,0.16896036148075308,0.012744226377555411
-0.00052725,0.16795349237591162,0.013425247996149386
-0.000527,0.16795349237591162,0.012403715568258422
-0.00052675,0.16627537720117586,0.013425247996149386
-0.0005265000000000001,0.16426163899149296,0.012403715568258422
-0.00052625,0.16359039292159866,0.013765758805446376
-0.000526,0.1612410316769686,0.013765758805446376
-0.0005257500000000001,0.15989853953718,0.012403715568258422
-0.0005255,0.15687793222265564,0.012063204758961435
-0.00052525,0.15553544008286702,0.010701161521773483
-0.0005250000000000001,0.15385732490813128,0.010360650712476493
-0.00052475,0.15318607883823696,0.011382183140367458
-0.0005245,0.15083671759360692,0.012744226377555411
-0.00052425,0.148822979383924,0.012063204758961435
-0.000524,0.1468092411742411,0.012063204758961435
-0.00052375,0.14580237206939964,0.010020139903179506
-0.0005235,0.14311738778982244,0.010360650712476493
-0.0005232500000000001,0.14311738778982244,0.010360650712476493
-0.000523,0.14311738778982244,0.01104167233107047
-0.00052275,0.14110364958013952,0.011722693949664447
-0.0005225000000000001,0.14009678047529808,0.012403715568258422
-0.00052225,0.13808304226561516,0.011722693949664447
-0.000522,0.1343911888811965,0.012403715568258422
-0.0005217500000000001,0.13137058156667214,0.01104167233107047
-0.0005215,0.13170620460161928,0.010701161521773483
-0.00052125,0.1323774506715136,0.007636564238100589
-0.000521,0.13002808942688354,0.010020139903179506
-0.00052075,0.12767872818225348,0.010020139903179506
-0.0005205,0.12600061300751772,0.010020139903179506
-0.00052025,0.12365125176288767,0.009679629093882518
-0.0005200000000000001,0.12163751355320476,0.008658096665991554
-0.00051975,0.12130189051825761,0.008658096665991554
-0.0005195,0.12029502141341616,0.009679629093882518
-0.0005192500000000001,0.1179456601687861,0.008998607475288542
-0.000519,0.11895252927362755,0.009679629093882518
-0.00051875,0.11693879106394466,0.010020139903179506
-0.0005185000000000001,0.11492505285426174,0.008998607475288542
-0.00051825,0.11190444553973738,0.008317585856694565
-0.000518,0.11089757643489592,0.008317585856694565
-0.00051775,0.10888383822521301,0.007977075047397577
-0.0005175000000000001,0.10787696912037156,0.007636564238100589
-0.00051725,0.10586323091068865,0.008658096665991554
-0.000517,0.10351386966605859,0.007977075047397577
-0.0005167500000000001,0.10217137752627,0.008317585856694565
-0.0005165,0.09948639324669278,0.007636564238100589
-0.00051625,0.09680140896711557,0.007977075047397577
-0.0005160000000000001,0.09613016289722127,0.008317585856694565
-0.00051575,0.09411642468753836,0.007977075047397577
-0.0005155,0.09210268647785545,0.006955542619506613
-0.0005152500000000001,0.09277393254774975,0.006955542619506613
-0.000515,0.09210268647785545,0.006274521000912636
-0.00051475,0.08975332523322539,0.006615031810209625
-0.0005145,0.09008894826817256,0.007977075047397577
-0.0005142500000000001,0.08975332523322539,0.007977075047397577
-0.000514,0.08673271791870103,0.007977075047397577
-0.00051375,0.08438335667407097,0.007636564238100589
-0.0005135000000000001,0.08236961846438808,0.006274521000912636
-0.00051325,0.08035588025470516,0.006274521000912636
-0.000513,0.0786777650799694,0.00559349938231866
