Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1649.652121865928,0.02990689841496453,-10.3418226155746,-92.73782690481585
1655.60198473317,0.03003764420780439,-10.29104060583874,-92.7544303848609
1661.573307196451,0.02997749168468619,-10.24162050216155,-92.76846310229014
1667.566166654908,0.03021462216811232,-10.19030032915262,-92.77842242404495
1673.58064078684,0.03018987536178713,-10.14101489368947,-92.79895380792631
1679.616807550709,0.03010280902462741,-10.08794426579242,-92.81453944831891
1685.674745186153,0.03007393259928935,-10.03792564352452,-92.83218145530333
1691.754532215,0.03045280741384074,-9.98660952187902,-92.84482141055724
1697.856247442286,0.03064998444467642,-9.93535676772207,-92.86379656438091
1703.979969957277,0.03007987274719257,-9.883432484061194,-92.88212158492985
1710.12577913449,0.03024451652027958,-9.832147657397817,-92.8946377157163
1716.293754634729,0.02992531926063333,-9.779650902671474,-92.91310854931184
1722.483976406111,0.03048174688721946,-9.727511966321874,-92.92541244489247
1728.696524685106,0.03007007095658641,-9.674484902710889,-92.94681516258888
1734.931479997575,0.03000699687055563,-9.622154954024397,-92.95731516997826
1741.188923159817,0.03048125582529839,-9.569657306826455,-92.98260812422852
1747.468935279611,0.03054735571748641,-9.516224723015744,-92.99929189001081
1753.771597757273,0.03058558184660648,-9.463491899997875,-93.01874869103202
1760.096992286706,0.0304494505202681,-9.409101243600839,-93.03328132319832
1766.445200856466,0.03003475763427522,-9.355400071993268,-93.04960454093757
1772.816305750816,0.0310824058168262,-9.301110018445723,-93.06598263502741
1779.210389550797,0.03028470256092883,-9.24826682510637,-93.09319494818413
1785.627535135301,0.03051861604263313,-9.193252569363979,-93.10769262468233
1792.06782568214,0.03021269095987303,-9.13995583858595,-93.13059467505502
1798.531344669129,0.03065285402103473,-9.084427665738136,-93.14676628381794
1805.018175875161,0.03074743841951248,-9.029688256179705,-93.16943486793144
1811.528403381303,0.03076486826851467,-8.974389850508818,-93.18781647244217
1818.062111571877,0.03039385103558703,-8.918489643965149,-93.20965553057151
1824.619385135558,0.03074735254853553,-8.862345227931506,-93.23228595832325
1831.20030906647,0.03076777694616513,-8.806098869805774,-93.24989806860236
1837.804968665291,0.03127092359060642,-8.749647230964747,-93.27138129101164
1844.433449540354,0.03080199491572639,-8.693869084726241,-93.2868495976137
1851.085837608758,0.03054151687507917,-8.635996914307658,-93.31397540704725
1857.762219097486,0.03136549143016917,-8.579746483695052,-93.33289985570832
1864.462680544516,0.03071349680523474,-8.523009188017628,-93.35010885662575
1871.187308799947,0.03084959137321532,-8.464900229277623,-93.37604357114839
